row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts
train-3086,train,0,"Family sex chhat karo, asal toh message karo",फॅमिली सेक्स चाट करायचं असलं तर मेसेज करा,0.9988,0.9981,0.0007,1
train-3088,train,0,Thari moko bhosda,थारी मोको भोसडो,0.9993,0.9993,0.0,1
train-3089,train,1,"Bade-bade zinga kahan se mil gaye bhai, merko bahut pasand hai",मैं बड़े-बड़े झींगा कहां से मिल गए भाई मुझे तो बहुत पसंद है,0.0104,0.0208,-0.0104,1
train-3085,train,0,Pke gaye vyakti ko uske hi mut pila diya jaye,पकडे गए व्यक्तियो को उसी व्यक्ति का मूत पिलाया जाय,0.9712,0.9355,0.0357,1
train-3091,train,1,Aapke bohot bade fan hoon. Ananya Pandey ji. 🙏🙏🙏👍👍👌👌🌹🌹❤️❤️,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️। आपका बहुत बड़ा फैन। अनन्या पांडे जी।।,0.0044,0.0045,-0.0001,1
train-3084,train,0,"Lagta hai UP mein chunav hone wale hai, ab UP balon ko paiso se tulayega. Jhoot par jhoot bolte hai hamare chowkidar, magar inko pata nahi ki adha UP to hamare Maharashtra mein pani puri bechta hai.",लगता है Up मैं चुनाव होने वाले हैं अब up बालों को पैसों से तुला जायेगा झुठ पर झुठ बोले हमारे चौकीदार मगर इनको यह पता नहीं है कि आधा up तो हमारे महाराष्ट्र में पानी पुरी बेचता है,0.9991,0.9988,0.0003,1
train-3095,train,0,"Dosthi ki nahi si paribhasha, main shabd, tum arth, tum bin main vyarth!","""दोस्ती की नन्ही सी परिभाषा, मैं शब्द, तुम अर्थ,              तुम बिन मैं व्यर्थ !!""",0.0116,0.0175,-0.0059,1
train-3098,train,1,Reverse video hai,रिवर्स वीडियो है,0.0058,0.0122,-0.0064,1
train-3097,train,0,"Muh me dant nahi, pet me aat nahi — dusre ki ladki dekhta hai, teri beti ko randi bhi sochega?",मुह में दात नही पेटमे आत नही दूशरे कि लडकी देखता है तेरी बेटी कया रंडी है,0.9991,0.9944,0.0047,1
train-3096,train,0,Hitman kya tera baap hai harami,Hitman क्या तेरा बाप हे हरामी,0.9992,0.9967,0.0025,2
train-3101,train,1,"Top wala hai yaar, number one 🌹🌿",एक नम्बर जी 🌹🌿🌹🌿🌹🌿🌹🌿🌹🌿🌹🌿🌹🌿🌹🌹🌿🌿,0.0043,0.0046,-0.0003,1
train-3100,train,1,Maine iske liye hi socha tha 😭 Kyuki jab takat aur dhan bal ke aage imandar ko jukaaya jata hai aur wahi hua kyuki❓️❓️❓️ Saare takatwar ek ho jate hai aur imandar akela reh jata hai 😭😭,मुझे पता था यही होगा 😭क्युकी ताकत और धन बल की आगे ईमानदार को जुकाया जाता है और वही हुआ क्युकी ❓️❓️❓️सारे ताकतवर एक हो जाते है और ईमानदार अकेला रह जाता है 😭😭,0.0063,0.0353,-0.029,1
train-3092,train,0,Sabse bada chor to Udhwat Thackeray hai.,सबसे बड़ा सुअर तो उद्धव ठाकरे है।।,0.9989,0.9865,0.0124,4
train-3102,train,0,Kutta hai kamina,कुत्ता है कमीने,0.9989,0.9942,0.0046,2
train-3106,train,1,Jai Gauri Maa teri,जय गौमाता तेरी,0.0052,0.0127,-0.0075,1
train-3107,train,0,Iske gand mein love daal do,इसके गांड मे लवडा,0.9993,0.978,0.0213,1
train-3104,train,0,"Dethni ni hogi usko, bacchi chutiya",देती नी होगी उसे,0.985,0.9992,-0.0142,2
train-3108,train,1,"Aapka video hamen bahut pasina aya, aapka dost MD Shamiim Bhagalpur Bihar <number> hamen aapka message ka intezar rhega, good night",आपका वीडियो हमें बेहद पसंद आया आपका दोस्त एमडी शमीम भागलपुर बिहार  <number> हमें आपका मैसेज का इंतजार रहेगा गुड नाइट,0.0043,0.0063,-0.002,1
train-3111,train,0,Aapne 70 saal me kya fraud kiye 😁,आपने 70 साल में क्या किये घोटाले 😀,0.9669,0.9574,0.0095,1
train-3112,train,0,Ye ladki ko chut nahi hai,ये  लड़की को चुत नही है,0.999,0.9993,-0.0002,1
train-3109,train,1,Bhauja mast lag rahi ho,भौजाई मस्त लग रही हो,0.007,0.0051,0.0019,1
train-3083,train,1,"Dhalna to ek din hai sabko, chahe insaan ho ya suraj. Mera hauzla suraj se seekho, roz dhal ke bhi har din nayi ummeed se nikalta hai... Suprabhat","*ढलना तो एक दिन है सभी को*         *चाहे इंसान हो या सूरज* *मगर हौसला सूरज से सीखो*         *रोज़ ढल के भी*, *हर दिन नयी उम्मीद से निकलता है...* 🙏🏻🙏🏻 *सुप्रभात* 🙏🏻🙏🏻",0.0048,0.0091,-0.0043,3
train-3116,train,1,Tumhe bhandaray ko khaaye jaane ka kya matlab hai?,म्हणजे तुम्ही भांडाऱ्याला खायला जाता म्हणायचं,0.0089,0.9094,-0.9006,1
train-3114,train,0,"Isko kahate hain jo thali mein khana usi mein ched karna, ye kutta toh wafadar hai par tumme wafadari hai kya?",इसे कहते हैं जिस थाली में खाना उसी में छेद करना यह कुत्ता तो वफादार है पर तुम में वफादारी है क्या,0.9655,0.9686,-0.0031,1
train-3115,train,0,"O behen chod, proper se bat karo",ओ बहन चोद ढंग से बात करने,0.9993,0.9991,0.0002,1
train-3110,train,0,"Agr bechara kisaan jo dinbhari dhip me tap kar apni fasal pida karata hai, aur yaadi vo chahe ki use thoda jyada dam mil jaye uski mehnat ka, aur vo thoda sa dam badhata hai to, sabke kalaje par bojha padhne laga hai, ab kaha mar gaye sab, ab koi sarkar par apna gussa dikhake batana de 😡😡😡😡😡","अगर बेचारा किसान जो दिनभर धुप में तप कर अपनी फसल पैदा करता है ,और यादी वो चाहे की उसे थोड़ा ज्यादा दाम मिल जाये उसकी मेहनत का,और वो थोड़ा सा दाम बढ़ता है तो,सबके कलेजे पर बोझ पड़ने लगता है, अब कहा मर गये सब,अब कोई सरकार पर अपना गस्सा दिखा कर बता दे 😡😡😡😡😡",0.9723,0.9065,0.0658,1
train-3122,train,1,Kem se kem... aaj to bakhsh do...,कम से कम ... आज तो बक्ष दो ...,0.0104,0.0133,-0.0028,1
train-3124,train,0,"Modiji, diesel petrol se bahut ictth kharid ke liya hai, usme se thoda to public ko dede",डीजल पेट्रोल से बहुत इकट्ठा कर लिए हैं उसी में से कुछ जनता को दे दीजिए मोदीजी,0.0926,0.0427,0.0499,1
train-3118,train,0,"Usse behtar buraa hona chahiye aisa karte wale ke saath, ameer log garibon ki koi kadr hi nahi karte",ऐसा करने वाली के साथ उससे बेहतर बुरा होना चाहिए अमीर लोग गरीबों की कोई कदर ही नहीं करते,0.8971,0.9987,-0.1016,2
train-3121,train,0,"Lorde saale chutiya, pyaar woh nahi hai jo duniya ko dikhai jaye, pyaar woh hai jo dil me basaya jaye aur use dil me chhupaya jaye. Pyaar humne bhi kiya hai, kisi ka public city karna hi pyaar nahi hai.",लौड़े साले चूतिया प्यार ओ नहीं जो दुनिया को दिखाया जाए प्यार ओ है जो दिल में बसाया जाए और उसे दिल में छ्हुपाया जाए प्यार हमभी किये है किसीका पब्लिक सिटी करना ही प्यार नहीं हाओ,0.9992,0.9992,0.0001,1
train-3125,train,1,"Pata hai kuch lega, batao kahan milogi",पता है कुछ लूंगा बताओ कहां पर मिलोगी,0.0078,0.0486,-0.0407,1
train-3119,train,0,Sar ke dimaag me tatti bhari hue hai,सर के दिमाग़ मे टट्टी भरी हुई हैं,0.9971,0.978,0.0191,2
train-3126,train,0,Dikhana hai toh kapda bhi utar ke dikhayenge,दिखानी है तो कपड़ा भी उतार देना,0.9976,0.9855,0.0121,1
train-3132,train,0,Kuch toh saram ke mohatema,कुछ तो सरम कर मोहतरमा,0.995,0.9595,0.0355,1
train-3123,train,0,Ye Bollywood ke dalalon ne sanatan dharma aur hinduon ka sabr test kar rahe hain aur glati ham hinduon ki hai jo chupchup ke apne bhagwan aur devi devataon ka mazak udhata dekhte chup baith hue hain... aur ye porn banane wali hamare pujeey devi aur devataon ka naam leke aisa ashleel pradarshan kar rahi hai aur dhikkar hai ham sabke ko jo ispe koi action nahi leta hai...,यह बॉलीवुड के दलालों ने सनातन धरम और हिंदुओं का सब्र टेस्ट कर रहें हैं और गलती हम हिंदुओं की है जो चुपचाप अपने भगवान और देवी देवताओं का मज़ाक़ उड़ता देख चुप बैठे हैं .. और यह पोर्न बनाने वाली हमारे पूज्य देवी और देवताओं का नाम लेकर ऐसा अश्लील प्रदर्शन कर रही है और धिक्कार है हम सभी को जो इसपे कोई ऐक्शन नहीं लेते हैं ...,0.9983,0.9805,0.0178,1
train-3134,train,0,Charasi tharki Nehru 😈👹👹👹👹👹,चरसी ठरकी नेहरू👹👹👹👹👹👹,0.9992,0.9959,0.0033,1
train-3127,train,1,"Dil le gaya, jeet bhi dedunga kya fark padata hai kuch bhi ho jaye",दिल ले गया जान भी दे दूंगा क्या फर्क पड़ता है कुछ भी हो जाए,0.0101,0.9835,-0.9734,1
train-3133,train,0,"Paise ke liye Australia ke player ko choda hoga, maa ka muddra bhi chutiya banega",पैसे के वास्ते ऑस्ट्रेलिया के प्लेयर चोदा होगा मुद्रा मां को,0.9992,0.9993,-0.0001,1
train-3135,train,1,Maine kal bhi dekha tumhe kisine chedha tha,मेने कल भी देखा तुमे कीसीने छेड़ा,0.0064,0.051,-0.0446,1
train-3138,train,0,"Voh Taliban ke saath seekh raha hai, sharm karo",वह सीख े हैं तालिबानी शर्म करो,0.9988,0.9815,0.0173,1
train-3139,train,0,"Ladke sab baithke kitna me hilale hum log ka video viral ho jata, ladki thodi aage karega to jaayega",लड़के सब बैठकर कितना में हिलाले हम लोग का वीडियो वायरल रहे होते लड़की थोड़ा अगली करेगा तो जाएगा,0.9986,0.9972,0.0014,1
train-3130,train,0,"Toh bole n ki Ambani-Adani ke ghar red kyo nahi daal rhe ho, fir samajh aayega ki tumko kitne log bewakoof bolte hain, baat toh kuch samajhdari ki kiya karo","तो बोलो न की अम्बानी अडानी के घर रेड क्यो नही डाल रहे हो, फिर समझ आएगा कि  तुमको कितने लोग बेवकूफ बोलते हैं बात तो कुछ समझदारी की किया करो",0.9979,0.9657,0.0322,2
train-3142,train,1,"Mujhse pucha toh mera favorite song hai ""Chori Chori"" ya ""Tum Mile"" dono hai. Kya soch rahi ho? 😏",My फेवरेट सोंग,0.0048,0.0176,-0.0129,1
train-3145,train,1,JNU wali sarkar ko abhi band kar dena chahiye,सरकार को तुरंत बन्द कर देना चाहिए JNU,0.0116,0.9791,-0.9675,1
train-3146,train,0,"Randi khana mein bharti ho jaye, bahut paisa milega",रंडी खाना में भर्ती हो जाए बहुत पैसा मिलेगा,0.9992,0.8792,0.1201,1
train-3141,train,0,Kahan se utha ke laate ho yese logon ko yaal 🙄🙄🙄🙄🙄🙄🙄🙄,कहा कहा से उठा के लाते हो यैसे लोगों को याल 🙄🙄🙄🙄🙄🙄🙄🙄,0.0237,0.043,-0.0193,1
train-3149,train,1,"Half ghanta bad baat karenge, kaam gadi bharna hai",आधे घंटे बाद बात करेंगे काम गाड़ी भरना है,0.0168,0.0069,0.0099,1
train-3148,train,1,India ke bahar jaane pe ro raha hoon 😭😭😭😭😭😭,इण्डिया की बाहर जाने पे  रोना आ रहा 😭😭😭😭😭😭,0.0088,0.005,0.0037,1
train-3150,train,0,"Doodh pilaooge mere ko, dil laga raha hai 😜💋💋💋💋",दूध पिलाओगे मुझे मन कर रहा है😜💋💋💋💋,0.9457,0.9881,-0.0424,1
train-3153,train,1,Hmmmm matlab Aishwarya Rai meri hogi,हम्म्म्म मतलब ऐश्वर्या राय मेरी होगी,0.0047,0.0181,-0.0134,1
train-3151,train,0,"Galat samajh nahi, balki society ke hindu virrari harameez paason ke liye videshi products ko bechaane ke liye padosi ko bhi baap bana lenge.",गलतफहमी नहीं बल्कि समाज के हिंदू विरोधी हरामखोर पैसों की खातिर विदेशी उत्पादों को बिकवाने के लिए पड़ोसी को भी बाप बना लेंगे।,0.999,0.9969,0.0021,1
train-3152,train,1,Neetu Kumari Chohan,नीतु कुमारी चौहान,0.0047,0.0156,-0.0109,1
train-3154,train,0,Madarchod kuttay tumne dharmik aayojanon ka mazak banakar rakh diya hai.,मादरचोद कुत्तों तुमने धार्मिक आयोजनों का मजाक बना कर रख दिया है.,0.9993,0.9993,0.0,1
train-3143,train,0,"Modi gov't ne likha hai ki jo log 2 baccho se jyada bacche banate hai unko sarkari naukari nahi milegi. Toh Modi itna gandha hai, yoga itna gandha hai. Agar jo padha likha hua hai, woh to 2 baccho se jyada hi nahi banate. Yeh to woh log hai jo riksha chalaate hai, garib log hai, un par bolo na, jo ashikshit log hai unka kaam hai 10 bacche paise karna. Padhe-likhe log to pahle se hi 2 baccho se jyada nahi banate.",मोदी गवर्नमेंट ने लिखा है कि जिसके 2 बच्चों से ज्यादा होंगे उनको सरकारी नौकरी नहीं मिलेगी तो मोदी इतना गधा है योग इतना गधा है अगर जो पढ़ा लिखा होगा वह दो बच्चे से ज्यादा करता ही नहीं है यह तो जो रिक्शा चलाने वाले हैं जो गरीब लोग हैं उन पर उन पर बोलो ना जो अशिक्षित लोग हैं उनका यह काम है 10 बच्चे पैदा करना पढ़े-लिखे  लोग लिखे लोग तो वैसे भी दो बच्चों से ज्यादा नहीं करते हैं,0.9981,0.9933,0.0048,1
train-3157,train,0,Sar fute ka toh andar bhakton ka,सर फूटे का तो अंध भक्तों का,0.9988,0.9585,0.0403,1
train-3158,train,0,"Gazab bejhati, kutte ka bhi mana nahi hai 😂😂😂",गज़ब बेज्जती कुत्ते का भी मन नही है 🤣🤣🤣,0.9557,0.9816,-0.0259,1
train-3156,train,0,Tujse suar ki aulad ko kya pata chalega iska matlab bada aya gali dene wala gali dene bhi ata hai kya tujko madrachod teri bahan to ab main sach me bhag kar leke jayunga promise,तुझसे सूअर की औलाद को क्या पता चलेगा इसका मतलब बड़ा आया गाली देने वाला गाली देना भी आता है क्या तुझको madrachod तेरी बहन तो अब मैं सच में भगा कर लेकर जाऊंगा प्रोमिस,0.9993,0.9993,0.0,1
train-3159,train,0,Haan vo to hai lekin andhbhakton-andhbhakton ko khud ko bardas karna nahein lekin dusre log khushhal nahein rehenge,हां वो तो है लेकिन अंधभक्तों-अंडभक्तों को खुद के बर्बाद होने का ग़म नहीं लेकिन दूसरे लोग खुशहाल नहीं रहे,0.9992,0.9391,0.0602,1
train-3163,train,1,"Abhi betiyon ko training di jayegi, mummy joor se training di rahi hai, ek din naam roshan karegi papa ka, papa ki pari",अभी बेटियां ट्रेनिंग पर चल रही है मम्मी जोरों से ट्रेनिंग दे रही है एक दिन नाम रोशन करेगी पापा का पापा की परी,0.0227,0.0107,0.012,1
train-3160,train,0,"Teri behen ko chod ke ro rahi hai, madarchod",तेरी बहन चोद कर रोना माधर्चोद,0.9993,0.9993,-0.0,1
train-3167,train,0,Gand toh marne layak hai,गांड़ तो मारने लायक है,0.9993,0.9242,0.075,1
train-3168,train,0,Tuti chor le gaya haraam khore,टोटी चुरा ले गया हराम खोर,0.9989,0.9967,0.0022,1
train-3171,train,1,Wait hai 19 tak rhaba,19 तक wait हाई रभा,0.005,0.006,-0.001,1
train-3161,train,1,Pyar me kisi ko khoona bhi zindagi hai! Zindagi me gamo ka hona bhi zindagi hai!! Yoon to rehte hain hothe pe muskurahat....! Par shayad chupke se roona bhi zindagi hai! 💙,प्यार में किसी को खोना भी जिंदगी हैं ! जिंदगी में गमो का होना भी जिंदगी हैं !! यूँ तो रहते हैं होठों पे मुस्कुराहट....! पर शायद चुपके से रोना भी जिंदगी हैं ! 💙💙💙💙💙💙💙💙💙,0.0047,0.0353,-0.0306,1
train-3162,train,0,"Is post karne wale gangdoo ki bhen ko bahut choda tha bhakto ne, vishwas na ho to ashram wale baba se puch lo","इस पोस्ट करनेवाले गां डू की भेन को बहुत चोda था भक्तो ने, विश्वास न हो तो आश्रमवाले बाबा से पूछ लो",0.9992,0.9993,-0.0,1
train-3147,train,1,"Sabse pehle bhaji ko garam pani me ubaalo ache se ubal jaye, uske baad uske us ubale pani ko phenk do. Tab takraai me tel daal ke lassi aur sukhri mirchi se, uske baad bhaji ko daal do. Uske baad brown color hone tak bhun lo, phir tamatar daal do. Jyada maatra me tamatar hogi to sabji aur ache lagti hai. Uske baad tamatar ache se ghur jaye ke baad jisme dhania, mirchi masala, haldi ye sab daal do. Phir thoda se 1 ya do kab pani daalo, uske baad ache se mix hone ke baad ho gaya, ban gaya.","सबसे पहले भाजी को गर्म पानी में उबाल ओ अच्छा उबल जाए उसके बाद उसके उस उबले पानी को फेंक दो, सिर कढ़ाई में तेल डाल के लहसुन और सुखी मिर्ची से उसके बाद भाजी को डाल दो उसके बाद ब्राउन कलर होने तक भून लो फिर टमाटर डाल दो ज्यादा मात्र में टमाटर होगी तो सब्जी और बहुत अच्छी लगी, उसके बाद टमाटर अच्छे से घर जाने के बाद जिसमें धनिया मिर्ची मसाला हल्दी यह सब डाल दो फिर थोड़े से 1या दो कब पानी डालो उसके बाद अच्छे सब मिक्स होने के बाद हो गया बन गया",0.0148,0.8828,-0.868,1
train-3170,train,1,"Aap toh chand sitaron se bhi bade ho jee, mere sundar heera ho aap jee, bahut jyada achhe bale dost ho jee 😘😘😘⭐⭐⭐⭐⭐⭐⭐⭐💫💫💫❤❤❤❤❤❤👌👌👌👌👍💪💪💪💋💋💋💋💕💕💖💖💛🌹🌹🌹🍫🌜🌜🌜🌟🌟🌠🌠⚡⚡",आप तो चांद सितारों से भी बडे हैं जी मेरे सुन्दर हीरा हो आप जी बहुत ज्यादा अच्छे बाले दोस्त हो जी😘😘😘⭐⭐⭐⭐⭐⭐⭐⭐💫💫💫❤❤❤❤❤❤👌👌👌👌👍💪💪💪💋💋💋💋💕💕💖💖💛🌹🌹🌹🍫🌜🌜🌜🌟🌟🌠🌠⚡⚡,0.0044,0.0044,-0.0,1
train-3174,train,0,"Inko block kyun nahi karte, ye to comment karte hue comment karte wale ko block kardete hain saale",इनको ब्लॉक क्यों नहीं करते यह पर कमेंट करो तो कमेंट करने वालों को ब्लॉक कर देते हैं साले,0.9938,0.9943,-0.0005,1
train-3179,train,0,Gaddaron ki party mein ek desh ka gaddar hi shamil ho sakta h,गद्दारों की पार्टी में एक देश का गद्दार ही शामिल हो सकता h,0.9968,0.9306,0.0661,1
train-3180,train,0,Chashma lagane ke do faayde hain — bandi khubsurat bhi lagti hai aur masoom bhi,"""चश्मा लगाने के दो फायदे है  बंदी खूबसूरत भी लगती है  और मासूम भी""",0.0321,0.0201,0.0121,1
train-3178,train,1,"Main zindagi ka saath nibhata chala gaya, har fikre ko dhuwie me udhata chala gaya, ye hai life ke funde",मैं जिंदगी का साथ निभाता चला गया हर फिकरे को धूवे मे उडाता चला गया ये है लाइफ के फंडे,0.0182,0.0064,0.0118,1
train-3183,train,0,Sare ke sare pagal hai kya,सारे के सारे पागल है क्या,0.998,0.9608,0.0372,1
train-3181,train,0,Pura chutia dikhao jaan,पूरा चुची दिखा दो जान,0.9993,0.9991,0.0002,1
train-3187,train,1,"Very good dost, kaise ho aap, aapke kya hal hain",वेरी गुड दोस्त कैसे हो आप आपके क्या हाल हैं,0.0045,0.0082,-0.0037,1
train-3182,train,0,"Jao apni amma se puch, tere asli bap tere nana ya tere mama hi hoga",जरा अपनी अम्मा से पूछ तेरा असली बाप तेरा नाना या तेरा मामा ही होगा,0.9992,0.9978,0.0015,1
train-3176,train,1,"Comedy hai, comedy me to kuch bhi hota hai, logon ko hansi aani chahiye. Kyun log baat ka baddongar manate hai, samajh nahi aata. Are bhai jab bade bade logon ka mimicry karte hai to wo log shikayat nahi karte. Comedy ki tarah nahi dekar serious kyun ho jate hai log, pata nahi.",कॉमेडी हैं कॉमेडी में तो कुछ भी होता है लोगों को हँसी आनी चाहिए क्यो लोग बात का बदंगड़ मानते हैं समझ नही आता अरे भाई जब बड़े बड़े लोगों का मिमिक्री करते हैं तो ओ लोग शिकायत नही करते कमेडी की तरह नही देकर सिरियस क्यो हो जाते हैं लोग पता नही,0.0147,0.0312,-0.0165,1
train-3188,train,1,Chai chhod diya to aur sirad command lega,चाय छोड़ दिया तो और सिरदर्द पकड़ लेगा,0.005,0.9881,-0.9831,1
train-3190,train,1,Aapka acting ek dam super hai yaar,आप का एक्टिंग एक दम से सुपर हैं यार,0.007,0.0054,0.0016,1
train-3186,train,0,"Doodh pilaaya ho na behen ke lodre, beedh liya kabhi bhi teri ma ki bhosda",दूध पिलाया हो ना बहन के लोड़े  भीड़  लिया कभी भी तेरी मां का भोसड़ा,0.9993,0.9992,0.0001,1
train-3175,train,0,Kisko pagal bana rahi ho aap??? Usne khud consent diya tha. Agar wo part nahi nikalta to pura sharir me ulcer fail jata befool. Kisi ko badnam karte se pehle full news pata karo.,किसको पागल बना रहे हो आप ???उसने खुद ने कंसेंट दिया था।अगर वो पार्ट नहीँ निकलते तो पूरा शरीर मे अलसर फेल जाता बेफकूफ ।।।। किसी को बदनाम करने से पहले फुल न्यूज़ पता कर लिया कर ।।।,0.9974,0.9675,0.03,1
train-3196,train,0,Maro sale jihadi ko,मारो साले जिहादी को,0.999,0.992,0.0071,1
train-3195,train,0,Madarchod Napoleon ki paids hai yahan,मादरचोद नेपोलियन ची पैदास,0.9993,0.9993,-0.0,1
train-3197,train,1,Hamein bhi koi cole karke bahut parda hota hai,हमें भी तो कोई कोल करके बहुत ही पसंद करता है,0.006,0.0091,-0.0031,1
train-3198,train,0,Randi he aisa karegi,रंडी ही आईसा करेगी,0.9993,0.987,0.0123,1
train-3191,train,1,"Aap sab doston se haath jor ke binati hai, kripya hamara YouTube channel hai Sai vlogs Real, pyaar aur ashirwaad chahte hain. Kripya hamara YouTube channel subscribe kijiye, channel ka naam (Sai vlogs Real) please subscribe kijiye friends",आप सभी दोस्तों से हाथ जोर के बिनती है कृपया हमारा Youtube चैनल है Sai vlogs Real प्लीज आप सभी का प्यार और आशिर्बाद चाहिये हमारे चैनल पर कृपया हमारा Youtube चैनल सब्स्क्राइब कीजिये दोस्तों चैनल का नाम (Sai vlogs Real ) please subscribe kijiye freinds,0.0045,0.9045,-0.9,1
train-3201,train,1,Maine sarm aata hai,मुझे सरम आता है,0.0425,0.0051,0.0373,1
train-3193,train,0,"Pagal saale, bejuaban ko tang karke viral hone ka izzat nahi hai, bevakuf gade",पागल साले बेजुबान को तंग करके वायरल होना चाहते हैं बेवकूफ गधे,0.9992,0.9982,0.001,1
train-3203,train,1,Hmare ko dulhan lard ke chutti lag gyi,हमारे को दुल्हन लड़ छुट्टी लगी,0.0048,0.9988,-0.9939,1
train-3189,train,1,Super duper video love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love,सुपर डुपर वीडियो❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗❇️💗,0.0044,0.0057,-0.0013,1
train-3194,train,0,Sach me kutta lag rahi h aap,Sach me कुत्ता लग रही h aap,0.994,0.9735,0.0205,2
train-3200,train,1,"Kahati hai ke tumse jyada pyar karta hai, uski itni okaat hai kya? Aur rakiyab ka sahara lekar gazee ko bhul jaungi, tera dimaag kharab hai kya?",कहती है के तुमसे ज्यादा प्यार करता है  उसकी इतनी औकात है क्या  ओर रकीब का सहारा लेकर गाज़ी को भुला दूंगी तेरा दिमाग खराब है क्या,0.9524,0.0329,0.9196,1
train-3204,train,0,"Besarimi ki had hoti hai, ye nangapan char diwari ke andar karo, bastard",बेसर्मी की हद होती है ये नंगापन चार दिवारी के अंदर करो Bastard,0.9992,0.9991,0.0001,1
train-3207,train,0,"Pakistani ke paalta ku ke Hindustan me hai ab pucho kyo nahi hila raha, sab chup kyo hai? 12 ball 24 run, vah Australia, 2.0.4.6.6.6 total 24 run or voh bhi 19ve over me.",पाकिस्तानी के पालतू कुते जो हिंदुस्तान में ह अब पुछ क्यो नही हिला रहे अब सभी चुप क्यो हैं? 12 बोल 24 रन  वाह aushatrailiya  2.0.4.6.6.6 कुल 24 रन ओर वो भी 19 वे ओवर मे।,0.999,0.9697,0.0294,1
train-3208,train,0,"Bolo andhbhakt tum, bol rahe ho ki pura desh Modi ke haath me safe hai. Aabe andhbhakt, vo khud hi safe nahi hai, dusro ko kya ghanta safe rakhega?",बोलो अंधभक्त तुम बोल रहे हो की पूरा देश मोदी के हाथ में सुरक्षित हैं  अबे अंधभक्त वो खुद ही सुरक्षित नहीं हैं दूसरो को क्या घंटा सुरक्षित रखेगा,0.9992,0.9973,0.0019,1
train-3199,train,0,"Ab bra pati me bhi nacho, wahi baki re gaya hai, vew jyada milega","अब ब्रा पैटी मे भी नाचो वहीं बाकी रह गया है, vew ज्यादा मिलेगा",0.9992,0.989,0.0102,2
train-3209,train,1,Aaya yaar phir ladke chokkar ka,आता याचा पण लवडा चोखला का,0.924,0.0128,0.9112,1
train-3206,train,1,Baki upar wala sab sambhal lega. Vo bhi pyaar se believe me. Ok.,बकी उपरवाला सब संभाल लेगा।वो भी प्यार से believe me. Ok.,0.0062,0.0061,0.0002,1
train-3212,train,0,"Rahul Gandhi mix he Christian, Muslim, janyuadhari, fake Hindu 😂😂😂😂😂😂🤣",राहुल गांधी मिक्स हे इसाई इस्लाम जनेयुधारी नकली हिंदू 😂😂😂😂😂😂🤣,0.0249,0.9315,-0.9066,1
train-3211,train,0,"Pakistan chalane ke liye hamare pas paryaapth paisa nahi bacha hai - PM Imran Khan 😄. Rahul Gandhi ki iccha puri ho sakega 😃, lekin Pakistan me 😃. Mujhe PM batao koi",*पाकिस्तान चलाने के लिए हमारे पास पर्याप्त पैसा नही बचा है - PM इमरान खान😀*  *राहुल गांधी की इच्छा पूरी हो सकती हैं 😃😃 लेकिन पाकिस्तान मे😃*    मुझे pm बताओ कोई*,0.9933,0.9462,0.0471,1
train-3216,train,1,"Sab bakwas hai, nee khane wale to isse jyada overacting karte hai",सब बकवास है नी खाने वाले तो इससे ज्यादा ओवर एक्टिंग करते है,0.9794,0.0301,0.9493,1
train-3215,train,1,"He Ganesh Bhagwan, meri 100k followers ho jaye na 🙏🙏🙏",👈👈हे गणेश  भगवान मेरे प्रभू मेरे 100k followers complete हों जाएं 🙏🙏🙏🙏🙏,0.0044,0.0047,-0.0003,1
train-3210,train,0,Sharm bechara kha liya tumne 😡😡😡😡😡👈🏻👈🏻👈🏻,शर्म बेचकर खा लिया क्या तूने 😡😡😡😡😡😡👈🏻👈🏻👈🏻👈🏻,0.9916,0.9802,0.0114,1
train-3218,train,0,Madharchod lootne ka naya tarika,Madharchod लूटने का नया तरीका,0.9992,0.9993,-0.0,1
train-3221,train,0,Mauj par aajkal choda chodi chal rahi bahut,मौज पर आज कल चोदा चोदी चल रहा बहुत,0.9993,0.9992,0.0001,1
train-3223,train,0,Chutiya hota hai jo IAS wala latlogo,चुतीया होता है वो जो ईए वो लतलोग,0.9989,0.9874,0.0116,1
