row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
train-3624,train,0,,सिदी बात.. नो बकवास.,0.9847,0.0049,0.9798,4,abuse_score_drop,Sidi baat.. no bakwas.
train-3650,train,0,,गार अच्छा हे,0.9928,0.0054,0.9874,4,abuse_score_drop,Gaand achha hai
train-3659,train,0,,ज्ञान पेलना बोलणा चहा रही थी😂😂,0.9606,0.0158,0.9448,4,abuse_score_drop,Jnana pellna bolna chah rahi thi 😂😂
train-3680,train,0,,बिल्कुल नही बनेगा कोई खाती जो इत्ना हो तुम मोटी😂😂😂,0.9813,0.0181,0.9632,4,abuse_score_drop,Billkul nahi banega koi khate jo itna ho tum moti 😂😂😂
train-3724,train,0,,हा   भाई ठीक बोला आप  मेरी आली bhi साली बकवास है,0.9978,0.0078,0.99,4,abuse_score_drop,"Ha bhai theek bola ap, meri ali bhi sali bakwas hai"
train-3741,train,0,,हाँ सही कह रहा तू छक्के के कैरेक्टर में शूट करता हैं😂😂,0.9973,0.0143,0.983,4,abuse_score_drop,Haan sahi kah raha tu chakke ke character mein shoot karta hai 😂😂
train-3771,train,0,,भाजपा भगाव देश बचाओ,0.9951,0.0192,0.9759,4,abuse_score_drop,"Bharat ka bhagavan hai BJP, desh bachao"
train-3794,train,0,,मे ग॔गू तेली कू दू राज गधो के सरपे रख दू ताज के पेसा बोलता हे  खन खन की सूनो झनकार के दूनया हे काला बाजार के पेसा बोलता हे के पेसा बोलता हे,0.9927,0.0157,0.9769,4,abuse_score_drop,"Maine gau-goo telley ko do raj ghat ke sar pe rakh diya, taj ke pessa bolta hai—khan khan ki suno jhanakar ke doonya hai, kala bazaar ke pessa bolta hai ke pessa bolta hai."
train-3824,train,0,,मरेंगे तो लौड़ा वीडियो गाना जाए,0.9987,0.0214,0.9774,4,abuse_score_drop,Marne wala lauda video gana jaaye
train-3842,train,0,,बाला‌ शैतान‌ का साला हो गया काला😃😃😃😃😃,0.9949,0.0353,0.9596,4,abuse_score_drop,Bala shaitan ka sala ho gaya kaala 😃😃😃😃😃
train-3844,train,0,,एक चांस तो दो जिन्दगी भर नही छोडूंगा,0.9971,0.009,0.9881,4,abuse_score_drop,"Ek chance to do, zindagi bhari chhodungaa na"
train-3841,train,0,,सबसे बड़ी गलती यह है कि लड़की की टांगे बहुत सेक्सी है। 😃😃😃😃😃😃😃,0.9932,0.0333,0.9599,4,abuse_score_drop,Sabse badi galti ye hai ki ladki ki tange bahut sexy hai 😃😃😃😃😃😃😃
train-3853,train,0,,ड्रग्स माफिया का बाप शाहरुख खान,0.9965,0.0229,0.9736,4,abuse_score_drop,Drugs mafia ke baap Shahrukh Khan
train-3872,train,0,,कोंग्रेस पार्टी जन्मजात से ही आंतकवाद का समर्थन करती है,0.9992,0.0168,0.9824,4,abuse_score_drop,Congress party se birth se hi terror ke saath pyar hota hai
train-3888,train,0,,बुड्ढा गांव गया,0.9835,0.0058,0.9778,4,abuse_score_drop,Buddha gav gaya
train-3880,train,0,,साला आज तो सुबह सुबह दीमाक ही खराब कर दिया,0.9805,0.054,0.9265,4,abuse_score_drop,Sala aaj to subah subah dimaak hee kharaab kar diya
train-3914,train,0,,मैचिंग टी ब्रा पाना करो भाभी जी,0.9986,0.017,0.9816,4,abuse_score_drop,Matchiing T bra pana karo bhabiji
train-3924,train,0,,Byyyyyyyy नौटंकी साला,0.9973,0.0877,0.9096,4,abuse_score_drop,Byyyyyyyy nautanki sala
train-3925,train,0,,तुम्हारे अन्दर सर्रम नहीं है,0.9978,0.0116,0.9861,4,abuse_score_drop,Tumhare andar sarraam nahi hai
train-3931,train,0,,सच में लड़कियों का दिमाग घुटने में होता है,0.9676,0.0051,0.9625,4,abuse_score_drop,Sachein ladkiyon ka dimaag guthne me hota hai
train-3932,train,0,,अरे सेक्सी क्या कर रही है बहुत आग लगा रखी है,0.9939,0.0278,0.9661,4,abuse_score_drop,"Arey sexy kya kar rahi hai, bahut ag laga rakhdi hai"
train-3946,train,0,,सीधे  जेल  मे  बन्द  करो,0.9645,0.0137,0.9508,4,abuse_score_drop,Saidhe jail me bandh kar do
train-3969,train,0,,शर्म ना तो खूंटी पर टांग दी तुमने समाज को कैसा संदेश दे रहे हैं आप लोग,0.9972,0.0278,0.9694,4,abuse_score_drop,"Sharm na to khunta par tang diya tumne, samaj ko kaisa message de raha hai log aap"
train-3964,train,0,,तू भारत का हिन्दू नहीं तू किसी पडोसी अब्दुल की औलाद है अपना डीएन ए चेक करवा,0.9986,0.0226,0.976,4,abuse_score_drop,"Tu Bharat ka Hindu nahi, tu kisi padosi Abdul ki aulad hai, apna DNA check karo"
train-3991,train,0,,बहोत बडी है पर किसीने कहा है की बडा है तो बेहतर है,0.9564,0.0147,0.9418,4,abuse_score_drop,Bahot badi hai par kisi ne kaha hai ki bada hai to better hai
train-4014,train,0,,धीरे-धीरे हिलाओ नहीं तो जूस का पैकेट फट जाएगा🤣😆😂😀😜,0.9885,0.0799,0.9086,4,abuse_score_drop,Dhire-dhire hilao nahi to juice ka packet phat jayega🤣😆😂😀😜
train-4019,train,0,,तुम्हारा बस उतना ही खून सामिल है । जितना खतना के वक़्त गिर गया था बस,0.992,0.054,0.938,4,abuse_score_drop,Tumhara bas utna hi khun samil hai jitna khatna ke waqt gir gaya tha bas
train-4023,train,0,,महा गंदी कौम औरत पर हाथ उठाती है!,0.9938,0.015,0.9787,4,abuse_score_drop,"Mahaa gandi kaum, aurat par haath uthati hai!"
train-4069,train,0,,सिर्फ  तेरे जैसी  चमचा  चमची  बनने के  लिये,0.9987,0.0096,0.989,4,abuse_score_drop,Sirf tere jaisa chamcha chamchi bane ke liye
train-4072,train,0,,पीछे मोटी भैंस कौन है,0.9752,0.0156,0.9596,4,abuse_score_drop,Piche moti bhains kaun hai
train-4082,train,0,,U है बीन paused the वीडियो एंड चेंज थे ग्लास,0.9552,0.0339,0.9213,4,abuse_score_drop,U hai bina video pause kiya aur glass change kardia
train-4133,train,0,,"सीजनल ,  जब तक चुनाव है ,  अब तो मिंया आपिये भी अयोध्या में श्री राम लल्ला के दर्शन करने गंजा सिसोदिया भी जा रहा है ,  शुभकामनाएं",0.9986,0.0137,0.9849,4,abuse_score_drop,"Seasonal, jab tak chunaav hai, ab toh maine aapke bhi Ayodhya me shri ram lalla ke darshan karne gangja srisodia bhi jaa raha hai, subhkamanaye"
train-4122,train,0,,"अगर सच मे ये सब करना पड़ता तो निशाना कभी नही चुकता हिन्दू का... ये बात सैंडर्स, गांधी, रॅड को पूछ लेना एकबार.. तुम अब हिंदुओं के खिलाफ ज्यादा जहर न ही उगलो तो बेहतर रहेगा.. नही तो ..अहमदुल्ला हो जाएगा।😊😊☺️😊☺️",0.9986,0.0389,0.9597,4,abuse_score_drop,"Agar sach me ye sab karna padta to nishana kabhi hi chukta hindu ka... ye baat saunders, gandhi, radd ko puch lena ekbaar.. tum ab hinduon ke khitaf jyada jehar na hi uga lo to behtar rhega.. nahi to ..ahmadulla ho jayega.😊😊☺️😊☺️"
train-4157,train,0,,कोई हमको भी बोल दो या सब लड़कियां एक पे ही मरोगी 😂😂😂🤣🤣🤣🤣😂😂🤣🤣🤣😂🤣😂😂🤣😂 हम भी पागल तुम भी पागल,0.9827,0.0337,0.949,4,abuse_score_drop,Koi humko bhi bol do ya sab ladkiya ek pe hi marogi 😂😂😂🤣🤣🤣🤣😂😂🤣🤣🤣😂🤣😂😂🤣😂 Main bhi pagal tum bhi pagal
train-4181,train,0,,गधा भेज दूं तो धान ढोने के काम आएगा,0.994,0.0063,0.9877,4,abuse_score_drop,Gadha bhej du to dhan dhone ke kaam aayega
train-4208,train,0,,ठंड तो बढ ही रही है लेकिन कुछ आप भी आलसी हो गई हो,0.9736,0.0188,0.9548,4,abuse_score_drop,Thand toh badhi hi rahi hai lekin kuchh aap bhi alsi ho gayi ho
train-4219,train,0,,यूक्रेन ने कहा है कि मोदीजी जैसा विश्व का सबसे ताकतवर नेता चाहे तो युद्ध रोक सकता है ।  उससे बड़ी खबर यह है कि 👇😎  जबसे यूक्रेन ने यह कहा है तबसे चमचों के दस्त चालू हो गये हैं 🙄🤧🤣,0.9964,0.0395,0.9569,4,abuse_score_drop,Ukrain ne kaha hai ki Modi jaise duniya ke sabse taqatwar leader chahaye to war roke sakta hai. Usse badi khabar ye hai ki 👇😎 jabse Ukrain ne ye kaha hai tabse chamcho ke daste chalu ho gaye hain 🙄🤧🤣
train-4257,train,0,,और तेरे में बसा है सूअर,0.9985,0.0463,0.9522,4,abuse_score_drop,Aur tere me bassa hai suar
train-4260,train,0,,भाई थोड़ा धीरे बोल अगर पेंट पीली हो जाएगी,0.9791,0.016,0.9631,4,abuse_score_drop,"Bhai thoda dhere bol, agar panti peeli ho jayegi"
train-4293,train,0,,"रात,को,पलग,तोडेगे",0.9981,0.0402,0.9579,4,abuse_score_drop,Raat ko palang todenge
train-4289,train,0,,साली तमीज से बात करो,0.9984,0.0057,0.9927,4,abuse_score_drop,"Sali, tamiz se baat karo"
train-4306,train,0,,विना ब्लाउज सेक्सी  माल,0.9991,0.0147,0.9844,4,abuse_score_drop,Vinna blouse sexy mall
train-4317,train,0,,ऐसा करके तुम सब को नर्क में जाना चाहिए तुम सबको नरक में भी जगह नहीं मिलेगी किसी के चेहरे को बिगाड़ कर,0.9372,0.019,0.9182,4,abuse_score_drop,"Aisa karke tum sabko narke jaana chahiye, tum sabko narke bhi jagah nahi milegi kisi ke chehre ko bigadke"
train-4338,train,0,,बहेन को भी उलटे सीधे मेसेज भेजे तो गभराना नहीं क्योंकि माता पिता ने ऐसे  ही  स्नंकार दि हे होगा 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0.9942,0.0123,0.9818,4,abuse_score_drop,Behen ko bhi ulte-seede message bheje to gharbarna nahi kyunki ma-baap ne aise hi sankar diya hai hogya 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
train-4423,train,0,,Dooge स्टाइल में लूंगा तुम्हारी दबा दबा कर,0.9947,0.0077,0.987,4,abuse_score_drop,Dooge style mein luga tumhari daba daba kar
train-4440,train,0,,"हरसिंगार के पत्तो का काढ़ा वास्तव में सही है 6पत्ते एक ग्लास पानी मैं बॉयल करें 1/4रह जाने पर रोजाना पिए, सायंकाल भी ऐसा ही करें यानी दिन मैं 2बार ले , आजमा चुकी हूं अपनी मां पर",0.9875,0.0266,0.9609,4,abuse_score_drop,"Harisingar ke pattay ka kadha vasat me sahi hai, 6 pattay ek glass pani me boil karein, 1/4 raha jaane par rozana peene, sayankal bhi aisa hi karein yani din me 2 bar le, aajama chuki hoon apni ma ke upar."
train-4473,train,0,,इसको ।मेल सांड  मिलना चाहिए क्योंकि ये  यही वजह है कि यह सब कर रहा है,0.9771,0.0098,0.9673,4,abuse_score_drop,Isko mail saand milna chahiye kyunki ye yahi waja hai ki ye sab karta hai
train-4486,train,0,,बहुत मोटी हो रही हो,0.9818,0.0047,0.9771,4,abuse_score_drop,Bahut moti ho rahi ho
train-4451,train,1,,"*girl पापा एक  imported बात थी                       *father बोलो   *girl मैं एक लड़के से प्यार करती हूं  *पर वह America रहता है  "" website मैं हमारी जान पहचान हुई  *Facebook हमारी दोस्ती हुई   *Skype में उसने हमें propose किया   *WhatsApp में हम लोग 2 महीने से  प्यार कर रहे हैं       *  father*** really                तो अब     *twtter मैं शादी करो    *Make MyTrip मैं हनीमून करो   *Flip kart से बच्चा  मंगवाओ   *Gmailमै receive कर लो   * last में अगर husband अच्छा ना लगे तो  *OLX मे sale कर दो🤓🤓",0.0084,0.0055,0.0029,4,collapsed_length,Papa ek imported baat thi
train-4523,train,0,,चोदा है ....सर जी👍,0.9991,0.0645,0.9346,4,abuse_score_drop,Choda hai... sir ji👍
train-4539,train,0,,चल बहन के लोड़े गोबर से गोबर के कंडे पात्र हीरो इधर वीडियो,0.9992,0.013,0.9862,4,abuse_score_drop,"Chal behen ke lode, gobardan se gobardan ke kande patra hero in video inhere"
train-4553,train,0,,इनके घर में पक्का पोर्न मूवी बनती होगी,0.9985,0.0343,0.9642,4,abuse_score_drop,Inke ghar me pakkay porn movie banti hogi
train-4585,train,0,,चूङ लग रहा हां,0.9858,0.0095,0.9764,4,abuse_score_drop,Chuun laga raha hai yaar
train-4587,train,0,,आप थोड़ा कम खाओ नहीं तो मोटी हो जाओगी यार,0.976,0.0177,0.9583,4,abuse_score_drop,Aap thoda kam khaao nahi to moti ho jao gi yaar
train-4595,train,0,,जब एक आदमी खुश करेगा तो 9 महीना का सजा मिल जाएगा आपको,0.8707,0.0217,0.849,4,abuse_score_drop,Jab ek admi khush karega toh 9 mahina ka saza milega aapko
train-4597,train,0,,"फांसी पर लटका दो ,सुअर को",0.9988,0.0072,0.9916,4,abuse_score_drop,"Phansi par latkao, suar ko"
train-4628,train,0,,अगर हमारे देश का पीएम कोई गांधी में से होता तो कब का हमारा देश अफगानिस्तान बन गया होता😎,0.8915,0.0077,0.8838,4,abuse_score_drop,Agar hamara desh ka PM koi Gandhy mein se hota to kab ka hamara desh Afghanistan ban gaya hota 😎
train-4638,train,0,,मेरा लवडेपर हैं,0.9841,0.0081,0.9759,4,abuse_score_drop,Mera loda dikhao wala hai
train-4666,train,0,,अब तक आपने सुना है की लड़की को  उसके प्यार ने छोड़ा तो लडकी ने आत्मा हत्या कर ली नहीं ना,0.953,0.0116,0.9413,4,abuse_score_drop,Aab tak suna hai ki ladki ko uske pyar ne chhod diya to ladki ne aatma-hatya kar li nahi naa
train-4700,train,0,,बकैती कर के क्या मिल जाता है रोटी सब्जी बनाना सीखो नही तो सासु माँ बेला बेलन से मारेगी,0.9851,0.0186,0.9665,4,abuse_score_drop,"Bakaiti kar ke kya mil jata hai, roti sabji banana seekho, nahi to saasu ma'in bela belne se maregi"
train-4747,train,0,,गांधी दोगला था,0.9973,0.424,0.5733,4,abuse_score_drop,Gandhi dogla tha
train-4750,train,0,,सूअर तू और तेरी घर के,0.9992,0.0088,0.9904,4,abuse_score_drop,Sura tu aur teri ghar ke
train-4762,train,0,,"हरकते चुड़ैल जैसी है... और,  _______ नाम के आगे ""Angel"" लगाती है !! 😁😂😂",0.9991,0.011,0.988,4,abuse_score_drop,"Harakat chudail jaisi hai... aur, Angel _______ ke age lagati hai !! 😁😂😂"
train-4775,train,0,,लौड़ा  अबकी बार अखिलेश सरकार,0.9986,0.0093,0.9893,4,abuse_score_drop,Lauda abki bar Akhilesh Sarkar hogi
train-4767,train,0,,शेयर चैट bjp की दल्ला साइड,0.992,0.033,0.959,4,abuse_score_drop,Shayad chat BJP ki dala side hai
train-4780,train,0,,"अब तुही बता दे पांचों उंगलियों में से सब से बडी और ल॔बी उंगली कौन सी है,,,दिख जाए तो फीर उसे,,,,✋🖐👋👎👎👎😆😂😀😝😜😛🤪",0.974,0.0118,0.9622,4,abuse_score_drop,"Ab tuhii batana de, paanchon ungaliyon mein se sabse badi aur laobee ungli kaun si hai... dikha jaye to fir use... 😆😂😀😝😜😛🤪"
train-4836,train,0,,ऐसी ल़डकियों का एक ही नाम होता है 'रंडी',0.999,0.0335,0.9655,4,abuse_score_drop,Aisi ladkiyon ka ek hi naam hota hai 'randi
train-4882,train,0,,बड़ा दुःखी हो गया है सुअर का चूजा,0.9992,0.0054,0.9938,4,abuse_score_drop,Bada dukhi ho gaya hai suar ka chuza
train-4872,train,1,,"टीचर- 1 अक्टूबर, 2 अक्टूबर ओर 15 अक्टूबर को क्या हुआ था  जिसे हर साल याद करके उत्सव के रूप में मनाया जाता हे  विद्यार्थी- सर 1अक्टूबर को गांधी जी की माँ को भर्ती किया गया था..  2 अक्टूबर को गांधी जी का जन्म हुआ था जिससे हम 2 अक्टूबर को ग़ांधी जयंती मानते हे  टीचर: ओर 15 अक्टूबर क्या हुआ था ?? 😁😁  विद्यार्थी-15 अक्टूबर को गांधी जी की पंजीरी आई थी। 😜😜😜😜😗😜😜😜😜  टीचर आज तक कोमा में हे.😂😂😂😂  -",0.0057,0.007,-0.0013,4,collapsed_length,"Teacher: 1 October, 2 October aur 15 October ko kya hua tha jo har saal yaad karke utsav ke roop me manaya jata hai?"
train-4910,train,0,,नेता लोग जो कि सबसे बड़े चोर है,0.997,0.0061,0.9909,4,abuse_score_drop,Neta log jo sabse bade chor hai
train-4909,train,0,,अपनी मां से बोलना गुफाओं से मन भर गया हो तो मेरे बाप का भी lele🤣🤣🤣🤣🤣,0.9342,0.0291,0.9051,4,abuse_score_drop,"Apni maa se bolna, gufa wale, meri baap ka bhi lele, man bhara hai toh🤣🤣🤣🤣🤣"
train-4915,train,0,,भुल गया है अछय कुमार कि बोला है कि मैं खान हू पैदा हुआ हु खान में रामायण चोरी भी किया था,0.9175,0.0318,0.8857,4,abuse_score_drop,"Bhool gaya hai Ashok Kumar ki bola hai ki main khana hoon, paida hua hu khana mein, Ramayana chori bhi kiya tha"
train-4950,train,0,,गंदे नाले कीड़े है दोनों हवस के पुजारी,0.9988,0.01,0.9888,4,abuse_score_drop,Gande naale ke kedre hai dono hawas ke pujaari
train-4959,train,0,,हराम देव ने कहा था साले ने,0.9987,0.006,0.9927,4,abuse_score_drop,Haram dev ne kaha tha sale ne
train-4964,train,0,,मुन्नी बदनाम हुई डार्लिंग तेरे लिये इस गाने में मुन्नी टोटल 29 बार बदनाम हुई थी और अंधभक्त 8 साल से हर जगह बदनाम हो रहे हैं !!😜,0.9991,0.0151,0.9841,4,abuse_score_drop,Munni badnam hui darling tere liye is gane me munni total 29 baar badnam hui thi aur andhbhakt 8 saal se har jagah badnam ho raha hai !! 😜
train-4970,train,0,,मुंह मे लंड लेने की क्रिया कर रही हो जाने मन,0.999,0.0443,0.9547,4,abuse_score_drop,Munh mein land lena chah rahi ho jaane man
train-4980,train,0,,जो अपनी माँ की इज्ज़त नहीं करता वो किसी की बेटी की कदर क्या करेगा माँ तुझे सलाम🌷🙏🌷💕💕,0.9463,0.0525,0.8938,4,abuse_score_drop,"Jo apni maa ki izzat nahi karta, vo kisi ki beti ki kadr kya karega, maasi tuje salaam 🤍🙏🌷💕"
train-5001,train,0,,मरेंगे सब बहुत जल्द दुनियां की जनसंख्या कम होगी,0.9737,0.0334,0.9403,4,abuse_score_drop,"Sab mar jayenge bahut jald, dunia ki jaan se jyada population kam ho jayega"
train-4999,train,0,,"पत्नी अगर प्यार नहीं दे, तो पति प्यार बाहर ढूंढता है, और अगर वही पत्नी प्यार दे तो घर स्वर्ग बन जाता है",0.9544,0.005,0.9494,4,abuse_score_drop,"Patni agar pyar nahi de, to pati pyar bahar dhoondhta hai, aur agar wahi patni pyar de to ghar swarg ban jata hai"
train-5005,train,0,,साला अंधा था क्या जगह देखकर काटना चाहिए ना,0.9959,0.0119,0.984,4,abuse_score_drop,"Sala, aadha hai, jagah dekhke kaatna chahiye na?"
train-5004,train,0,,साला को जिंदा जला देते ताकि उन्हें भी पता चलने से किसे जलाने का क्या अंजाम होता,0.9977,0.1521,0.8456,4,abuse_score_drop,Sale ko jinda jala denge taki unhe bhi pata chale ki kise jalane ka kya anjam hota hai
train-5007,train,0,,गांड दोगी मस्त हैं,0.9993,0.0152,0.984,4,abuse_score_drop,Gand dooge mast hai
train-5101,train,0,,जाकर टट्टी कर आ,0.9988,0.0185,0.9803,4,abuse_score_drop,Jaakar tatti kar aao
train-5117,train,0,,कांग्रेस में सारे के सारे टोपा है गद्दार है,0.9925,0.0283,0.9642,4,abuse_score_drop,Congress me sare ke sare tope hain gaddar hain
train-5146,train,0,,चुत मस्त है,0.999,0.0232,0.9758,4,abuse_score_drop,Chut mast hai
train-5190,train,0,,सही बात है पर मेरा तो नहीं कोई साला है और न ही कोई साली है,0.9883,0.0064,0.9819,4,abuse_score_drop,Sahi baat hai par mere to koi sala hai aur nahi koi sali hai
train-5203,train,0,,कितना दुध देती हैं डेली,0.9853,0.0185,0.9668,4,abuse_score_drop,"Kitna doodh deti ho daily, chorwi ke madam"
train-5212,train,0,,एकदम सेक्सी वीडियो फुल,0.9806,0.0155,0.9651,4,abuse_score_drop,Ekdam sexy video full
train-5214,train,0,,इतनी गालियां दे रहे हो धोखा  से यमराज भी लेने आ गए तो तुम्हें हाथ लगाने से डरेगा,0.9875,0.0228,0.9647,4,abuse_score_drop,"Itni galiya dene ho dhokha se, Yamraj bhi lena a gaye to tumhe haath lagan se darte hoge"
train-5237,train,0,,कितना ठुकाई करवाई हो जो पानी चड् रहा है,0.9677,0.0264,0.9413,4,abuse_score_drop,Kitna thukayi kiya ho jo paani chad raha hai
train-5232,train,0,,कुछ दिनो के बाद ये कोर्ट भी लौरा लहसुन मे चला जाएगा और लोग कोर्ट को  भी मायन नही देगा,0.9751,0.5693,0.4058,4,abuse_score_drop,Kuch din ke baad ye court bhi laura lehsun me chala jayega aur log court ko bhi maan nahi denge
train-5258,train,0,,चोरी की पोस्ट करता h 🤨😝😝😝,0.7046,0.0097,0.6949,4,abuse_score_drop,Chori ki post karta h 😨😝😝😝
train-5257,train,0,,ए तता क्या होता है अगर दात का बात कर रहे हो तो खुद करो फिर मुझे अकल देना,0.9599,0.0175,0.9424,4,abuse_score_drop,Agar dada ka baat kar rahe ho toh khud karo fir maine akl kyu nahi hai tumko?
train-5290,train,0,,"🤣🤣👉👉अब्दुल तेरी फातिमा मैली हो गई, मौलवियों के साथ सोते-सोते😜   फिल्म बना रहा हूं, यह फिल्म हिट होगी या फ्लॉप?🤔🙈",0.9972,0.0185,0.9787,4,abuse_score_drop,"Abdul tere fatima mai li hui, maulviyon ke saath soye-soye filam bana raha hun, ye filam hit hogi ya flop?"
train-5299,train,0,,तुम्हारे से क्यूट लड़के गाली कौन दे सकता है वाह नालायक हे होगा,0.9949,0.0079,0.987,4,abuse_score_drop,"Tumhare se cute ladke gali kon deta hai, wahi nalaayak hoga ho sakega"
train-5292,train,0,,सारी बाबु माफ करना मुझे ईस साले ने भी धोका दिया है मुझे नहीं दिया पैसा ईस लिए मेसेज नहीं किया अभी तक पैसे के चक्कर में कितने लोगों को फोन किया लेकिन कहीं से भी पैसा नही मिला ईस लिए मेसेज नहीं किया बाबु सारी कल शुक्रवार है देखता हूं बैंक का लोन क्या होता है,0.9478,0.0154,0.9323,4,abuse_score_drop,"Sari babu maaf karna, maine is sale ne bhi dhoka diya hai, maine nahi diya paise is liye message nahi kiya. Abhi tak paise ke chakkar mein kitne logon ko phone kiya lekin kahin se bhi paise nahi mila is liye message nahi kiya. Babu sari kal shukrvar hai, dekhta hun bank ka loan kya hota hai."
train-5322,train,0,,कपड़े कोई भी पहना जा सकता है मगर जो नारे लगाए गए हैं ना यह नहीं लगना चाहिए था,0.9717,0.0129,0.9588,4,abuse_score_drop,Kapde koi bhi pahena ja sakta hai magar jo naare lagaaye gaye hain na ye na lagna chahiye tha
train-5314,train,0,,पागल औरत क्या बेतुकी बातें कर रही हैं नवाज शब्द गलत है ओम नाम सबसे बड़ा इससे बड़ा ना कोई जो ओम नाम का सुमिरन करें उसकी मुक्ति होए जय श्री राम,0.9907,0.0118,0.9789,4,abuse_score_drop,"Pagal aurat betuke baatein kyu kar rahi hai, Nawaz shabd galat hai. Om naam sabse bada hai, isse bada koi nahi. Jo Om naam ka sumiran karta hai uski muktai ho jati hai. Jai Shri Ram."
train-5338,train,0,,T M C के गुंडे है ये जंगलराज,0.9843,0.0245,0.9598,4,abuse_score_drop,"Ye TMC ke gunde hai, jangal raj karte hai"
train-5349,train,0,,इतनी ही सर्म आती है तो डुइट करना जरूरी है😛,0.9985,0.6043,0.3942,4,abuse_score_drop,Itni hi sarma aati hai toh duit karna jaruri hai 😛
train-5359,train,0,,ढंग से कपड़े तो पहन ले उसके बाद हाथ रखना,0.9961,0.0237,0.9723,4,abuse_score_drop,Dhang se kapde to pahen le uske baad hand na rakhna
train-5355,train,0,,"देख लो अंधभक्तों देशद्रोही कौन है?पेगासस के माध्यम से सारी सैन्य जानकारी इजरायल के पास पहुंच गई होगी।देश की जनता से झूठ बोलना विपक्ष से झूठ बोलना एक ही है,पेगासस केवल किसी देश की सरकार की मांग पर ही मिलता है..!",0.9992,0.0177,0.9815,4,abuse_score_drop,"Dekh lo andhbhakton deshdrohi kaun hai? Pegasus ke madhyam se saari sainy jaankari Israel ke paas pahunch gayi hogi. Desh ki janata se jhoot bolna vikas se jhoot bolna ek he hai, Pegasus keval kisi desh ki sarkar ki mang par he milta hai."
train-5367,train,0,,84 दिन बाद कल उसका फोन आया 🥰😍    बोली:-बाबू रिचार्ज खत्म हो गया I LOVE YOU AGAIN 🙄🙄🙄 Kamini kahi ki😝😝 #👩🏻महिला मंडल #🥰 इमोशनल पल,0.9686,0.102,0.8666,4,collapsed_length,84 din bad kal uska phone aya 🥰😍
train-5357,train,0,,इस बच्ची के साथ जो जो गंदी हरकतें किया उस भेड़िए को। समाज के सामने पेट्रोल डालकर जिंदा जला देना चाहिए।  तभी इस बच्चे की आत्मा को शांति मिलेगी हे धरती माता फूल से गुड़िया का   😭😭😭😭😭😭😭 🙏🙏🙏🙏🙏🙏🙏🙏 हे भगवान इस बच्ची को आत्मा को शांति देना,0.9904,0.0257,0.9647,4,abuse_score_drop,"Is bacchi ke saath jo jo gandi haraktein kiya us bhediyae ko. Samaj ke saamne petrol dalke jinda jalana chahiye. Tabhi is bacchi ki aatma ko shanti milegi he dharti mata, phool se gudiya ka 😭😭😭😭😭😭😭 🙏🙏🙏🙏🙏🙏🙏🙏 He Bhagwan is bacchi ki aatma ko shanti dena."
train-5395,train,0,,हरामजादे होता है,0.9991,0.006,0.9931,4,abuse_score_drop,Haramjade hota hai
train-5390,train,0,,क्या घंटे का बदला इतना बड़ा चेहरा हार  गया था मुख्यमंत्री के दावेदार का चेहरा कितनी बड़ी शर्म की बात है,0.9973,0.0168,0.9805,4,abuse_score_drop,"Kya ghante ka badla itna bada chehra haar gaya tha, CM ke daawedaar ke chehre ki kitni badi sharm ki baat hai"
train-5397,train,0,,सालो पे बेन लगा ही दो तो सबसे अच्छा है,0.9956,0.0457,0.9499,4,abuse_score_drop,Sale pe beti lagaye to sabse best hai
train-5396,train,0,,कुत्ता यादव के नाम पर कलंक हो,0.9974,0.006,0.9914,4,abuse_score_drop,Kutta Yadav ke naam par kalank ho
train-5428,train,0,,Totre नीट bolen काळा सांड,0.9407,0.0213,0.9193,4,abuse_score_drop,Totre neet bolen kaal sandh
train-5424,train,0,,जिसको भगवा से प्यार नहीं           वो भडवा किसी का यार नहीं  जय श्री राम🙏🙏🙏🙏🙏 🚩🚩🚩🚩   जय योगी सरकार 🚩🚩🚩🚩🚩🚩🚩,0.9977,0.0048,0.9928,4,abuse_score_drop,"Jiska bhagwa se pyar nahi, vo bhadwa kisi ka yaar nahi. Jai Shri Ram 🙏🙏🙏🙏🙏 🚩🚩🚩🚩🚩 Jai Yogi Sarkar 🚩🚩🚩🚩🚩🚩🚩"
train-5450,train,0,,बहन कपड़े अच्छे पहनो,0.9867,0.6422,0.3445,4,abuse_score_drop,"Bahan achhe kapde pehno, yaar tu nanga lag raha hai"
train-5444,train,0,,देश के गद्दारों के साथ सख्त कार्यवाही बहुत आवश्यक है ढील देना बहुत ही महेंगा पड सकता है🚩,0.9957,0.0096,0.9861,4,abuse_score_drop,"Des ke gaddar ke saath sakti karyavahi bahut avashyak hai, dhil dena bahut he mehenga pad sakta hai🚩"
