row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts
train-2908,train,0,"Kuch gaddaro ko khana ya paani alag dikhai de rahi hai, unko bata de unki aukad paas baithne ki theek hai",कुछ गद्दारो को खाना या पानी अलग दिखायी दे रही है उनको बता दे उनकी अौकाद नहीं पास बैठने की ठीक है🙏🙏🙏,0.3698,0.9957,-0.6259,1
train-2946,train,0,Tum ek dam chudail lagenti ho,तुम एक दम चुड़ैल लगती हो,0.1714,0.9924,-0.8209,1
train-2938,train,0,Kis-kis ke saath soi hui hai randi batao,किस किस के साथ सोई हुई है रंडी बताओं,0.0349,0.9969,-0.962,1
train-2949,train,0,"Pani aankhon ka mara meri sharm aur laaj, kahye behen ab sas se ghar me meri raj 🙏🙏🙏🙏🙏🙏",पानी आंखों का मरा मरी शर्म और लाज  कहे बहू अब सास से घर में मेरा राज  ‌🙏🙏🙏🙏🙏🙏,0.0182,0.0343,-0.0162,1
train-2956,train,0,"Shahjahan gosdi ke gaane me itna power kaha ki vo banwa paye sala, lutera tha vo paisa kyun kharj karega yahan",शांहजहां ghosdi के गान मे इतना पावर कहा कि वो banwa पाये साला लुटेरा था वो पैसा क्यूँ खर्च करेगा यहाँ,0.9903,0.987,0.0034,1
train-2974,train,0,Yogi saand store jaldi aayega andhbhakton,योगी सांड स्टोर जल्दी आयेगा अंधभक्तों,0.1514,0.948,-0.7966,1
train-2985,train,0,Zanta badia katne laga to awa Pakistan,झांट बाडिया कटता है तो awa Pakistan,0.6839,0.9299,-0.2461,1
train-2981,train,0,"Isko bolte hai, aao Modi ji le lo, inki inki me bahut bada kida hai 😆😆😆","इसको बोलते है, आओ मोदी जी ले लो इनकी इनकी में बहुत बड़ा कीड़ा है 😆😆😆",0.0325,0.9142,-0.8818,1
train-3001,train,0,"Rahul Gandhi ko to mandir me girane se hi nahi dena chaiye kyunki in log hindu hai he nahi, sala hindu logon ko bewakoof banta hai. hindu bhaiyon se nivedan hai ki Congress ko vote na do. Jai Shri Ram",राहुल गांधी को तो मंदिर में घुसने देना ही नहीं चाहिए क्योंकि इन लोग हिंदू है ही नहीं साला हिंदू लोगों को बेवकूफ बनाता है हिंदू भाइयों से निवेदन है कि कांग्रेस को वोट ना दें              जय श्री राम,0.8585,0.9883,-0.1297,1
train-2960,train,0,"Aajkal madam chutiyon ko bhi khurak chahiye hoti hai, paani paani ho rhe hothe chutiye bhi",आजकल मैडम बुड्ढों को भी खुराक चाहिए होती है पानी पानी हो रहे होते बुड्ढे भी,0.5237,0.997,-0.4733,3
train-3065,train,0,Sutti gariya ho rahi ho,सुवर ग रही हो,0.2303,0.9922,-0.762,2
train-3004,train,0,"Facebook ka naam badalne se agar mere ek bhi dost gayab hue to main duniya mein korona ki tarah tahalaka macha dunga. Maan maan ke maine 20 saal mein apne bahut sare dost ko paya hai, ab main unhe khoona nahi chahta. 20 saal lagne dost banana mein aur ye sale ek pal mein juda karne chahte hai. Not bandi ke baad jaise sabka dimaag hi kharaab ho gaya hai.",फेसबुक का नाम बदलने से अगर मेरे एक भी दोस्त गायब हुए तो मैं दुनिया में korona की तरह तहलका मचा दूंगा मान मान कर मैने २० साल में अपने बहुत सारे दोस्तो को पाया है अब मैं उन्हें खोना नही चाहता हु २० साल लगे दोस्त बनाने में और ये साले एक पल में जुदा करना चाहते है नोट बंदी के बाद जैसे सबका दिमाग ही खराब हो गया है,0.0786,0.7148,-0.6362,1
train-3094,train,0,Bra ki chut ko chhupa lo,ब्रा की कदम को छुपा लो,0.0376,0.995,-0.9574,1
train-3060,train,0,"Agar ye mulla maulavi hota to ye Allah ka vo nek banda hota jo halala ke naam par auraton ki izzat lootata hai. Maulavi hi kyun, jeth, devra, sasur, bhai sab mehila vikas manati hai halala ke naam par. Ab bol suvar 😂😂🤣🤣","अगर ये मुल्ला मौलवी होता तो ये अल्लाह का वो नेक बंदा होता जो हलाला के नाम पर औरतों की इज़्ज़त लूटता है। मौलवी ही क्यों, जेठ देवर ससुर भाई सब महिला विकास मानती हैं हलाला के नाम पर। अब बोल सुवर 😂😂🤣🤣",0.9306,0.9743,-0.0437,1
train-3103,train,0,Tu meri lund lag rahi hai,तू मेरा लन्ड लगती है,0.036,0.0284,0.0076,1
train-3113,train,0,Hum kuttay se baat nahi karte rajkumar be like not mi😆😆😅😂,हम कुत्तों से बात नही करते rajkumar be like not mi😆😆😅😂,0.0267,0.0661,-0.0393,1
train-3120,train,0,Darak lagaye jo jihadiyo ne sochi bhi na ho Jai Hind,धारा वह लगे जो जिहादियों ने सोची भी न हो जय हिंद,0.0589,0.2197,-0.1608,1
train-3129,train,0,Lund khada huwa chodu,लंड खडा हुवा चौदु,0.997,0.9913,0.0057,1
train-3137,train,0,"Address de, saari garmi nikal dunga",एड्रेस दे सारी गरमी निकाल दूंगा,0.0256,0.7232,-0.6976,1
train-3280,train,0,"Tu ek baar meri hath laga ja sala, sare jawani utar diya kardoonga",तू एक बार मेरे हाथ लग जा साली सारी जवानी उतार देता हूं,0.9957,0.9929,0.0029,1
train-3246,train,0,"Diesel petrol to kya, chappal underwear tak mahrngaa ho jayega na, nange paon rehenge par vote BJP ko hi denge 🌹🌹🌹 Vote for BJP 🌹🌹🌹 🙏🙏🙏 Jai Shri Ram 🙏🙏🙏",डीज़ल पेट्रोल तो क्या चप्पल अंदरवेयर तक महंगा हो जायेगा ना नंगे पैर रह लेंगे   पर वोट   बीजेपी को ही देंगे 🌹🌹🌹     वोट फोर बीजेपी   🌹🌹🌹   🙏🙏🙏    जय श्री राम     🙏🙏🙏,0.874,0.9046,-0.0306,1
train-3284,train,0,A raja kya soch raha hai #ek baat batado jab #roti ko tod ke hi #khana hota hai...... ricey yarr #sab usse #gol banane ke piche kyun lagte hai gharwalo? 😏😏🙄😒🤣🤣,ए राजा 🤔🤔 #एक बात बताओ जब #रोटी को तोड कर ही #खाना होता है ......🍘😛🙄🙆 तो #सब उसें #गोल बनानें के पीछे #क्यो लगे रहतें है घर बारे🙄😒😔🤔😏😏🤣🤣🤣🤣,0.0493,0.0241,0.0252,1
train-3293,train,0,Chudail kahan gayi hai,चुड़ैल कहां गई है,0.4414,0.9943,-0.5529,1
train-3354,train,0,Chum lo na jisme chumna hone hota hai mere lips par,चूम लो न जिसे चूमना होंट मेरे,0.0315,0.0512,-0.0197,1
train-3360,train,0,Bahut gandi video banarakhayi hai tumne,बहुत गंदी वीडियो बना रखी,0.7239,0.9692,-0.2453,1
train-3251,train,0,"Adnan Khan, galt fahmi me mat rehna, ab 1947 ka Hindu nahi hai, 2021 ka Hindu hai, tumhari kaum ka trushtrikaran karne wale ab I C U me hai, jis toote chor, dhedhi naak wale Akhilesh Yadav ke dam par giddar bhbhki de raha hai, woh. Satta ke liye apne baap Mulayam Singh Yadav ke saath vishwasghat kar sakta hai, fir tumhari kaum kon se khet ki mulli hai, kitne abba banayege, pahle tumhara abbu vamshavad ki kongress thi, bad me Samajwadi, BSP, desdrohi wamaanthi ban gaye, ab naya abba Obese hai, apni okaat me rehna","अदनान खान ,  गलतफहमी में मत रहना ,  अब 1947 का हिंदू नहीं है ,  2021 का हिंदू है ,  तुम्हारी कौम का तृष्ट्रीकरण करने वाले अब I C U में है  ,  जिस टूटटी चोर , ढेडी़ नाक वाले अखिलेश यादव के दम पर गीदड़ भभकी दे रहे हो , वह.सत्ता के लिये अपने बाप मुलायम सिंह यादव के साथ विश्वासघात कर सकता है ,  फिर तुम्हारी कौम कौन से खेत की मुल्ली है ,  कितने अब्बा बनाओगे ,  पहला तुम्हारा अब्बू वंशवाद की काग्रेंस थी ,  बाद में सपा , बसपा ,देशद्रोही वामपंथी बन गये ,  अब नया अब्बा ओबैसी है अपनी औकात में रहो",0.9691,0.9812,-0.0122,1
train-3363,train,0,Hindu dharma ko khatam karne wala Hindu (secularism) hi hai,हिंदू धर्म को खतम करणे वाला हिंदू ( सेक्युलॅरिझम) ही है,0.8908,0.9474,-0.0566,2
train-3423,train,0,Pagal ki olaad,पागल की olaad,0.576,0.8865,-0.3105,1
train-3411,train,0,"Aaj sala pure desh me sabse imandar Akhilesh Ahir, Arvind Kejriwal, Rahul Gandhi, Jignesh, Kanhaiya Kumar hai. Chutiya sabko gale laga le. 😜😂😂😂😂😂","😜😂😂😂😂😂  आज साला पुरे देश में सबसे इमान्दार अखिलेश अहिर,अरविन्द केजरीवाल राहुल गांधी, जिग्नेश , कन्हैया कुमार",0.9709,0.9896,-0.0186,1
train-3428,train,0,Desdrohi hai sala,देश द्रोही है साला,0.9955,0.9948,0.0008,1
train-3434,train,0,"Bahut sahi kiya, Yogi khud saand hai",बहुत सही किया  योगी खुद सांड है,0.2387,0.6765,-0.4378,2
train-3443,train,0,Apke seel lage hai,आपके सिल लगी है,0.0359,0.0149,0.021,1
train-3452,train,0,Moorke 100 ka patrol ke badle netagiri mein pakka kisi chamche ki motorcycle chali gayi hai,मूर्खो 100 का पैट्रोल के बदले नेता गिरी में पक्का किसी चमचे की मोटरसाइकिल चली गयी,0.2019,0.9838,-0.7819,1
train-3462,train,0,"Teri ghar me ma-baap, bhai-bahan nahi hai kya",तुम्हारे घर में मां बाप भाई बहन नहीं है क्या,0.0779,0.0542,0.0237,1
train-3481,train,0,Kuch bhadwa Hindu log hai jo Congress ke talwee chhat rahi hai,कुछ भडुआ हिन्दू लोग हैं जो कांग्रेस के तलवे चाट रहे हैं,0.9457,0.9945,-0.0488,1
train-3445,train,0,"Kuchh andhbhakton ko lagta hai ki desh ko Modi ne sambhal rakha hai, hamare faujavi bhai AC mein baithe kar desh ki duniya karib karib kharaab kar rhe hain, aise aatmaein kahan hain? Inko kisi tarah se nahi samjhaya ja sakta.",कुछ अंधभक्तो को लगता है कि देश को मोदी ने संभाल रखा है हमारे फौजी भाई AC मे बैठकर देश की स्थिती खराब कर रहे है कहां है ऐसी आत्माए इनको किसी तरीके से नही समझाया जा सकता,0.0959,0.994,-0.8981,1
train-3484,train,0,"Godam dekh ke jeetna hai, maal rakhne ko izajat de tab",गोदाम देख कर जी करता है माल रखने को इजाजत दे तब,0.0772,0.0888,-0.0115,1
train-3533,train,0,"Pata nahi log 💞Shyam 💞ko ignore karke kaise aage badh jaate hai, falto ke video par sabka like share hota hai 😢😢👍👍","पता नही लोग 💞श्याम 💞को इग्नोर करके कैसे आगे बढ जाते है,, फालतू के वीडियो पऱ सबका like शेयर होता है 😢😢👍👍",0.0136,0.0207,-0.0071,1
train-3551,train,0,Filmi sultaro mein sabse bekaar Salman Khan hai,फिल्मी सितारों में सबसे खराब सलमान खान है,0.0631,0.0132,0.0499,1
train-3505,train,0,Sahi kaha gaya hai—dil lagii gadhi se to pari kya cheez hai.,सही कहा गया है-दिल लगी गधी से तो परी क्या चीज है.,0.1501,0.0157,0.1343,2
train-3575,train,0,"Harami gaddar, desh ka gaddar suar",हरामी गदार देश का गदार सूअर,0.9969,0.9972,-0.0003,1
train-3555,train,0,Sali lagegi ganne ke khet me tod laana 😏,साली लगेगी गन्ने के खेत में तोड़ लाना 🙃🙃,0.992,0.9921,-0.0001,2
train-3588,train,0,"Suno, teri ma ki chut ke paas se kam na bata beta",सुवर से कम ना  बाटे बेटा,0.2263,0.9906,-0.7643,1
train-3574,train,0,Ye lndki bahot gandagi fal rahi he boll dikhaane ka bddi soiyekin he ye,ये लंडकी बहोत गंदगी फैला र ही है boll दिखानेका बड्डी  सोईकीन है ये,0.9962,0.9965,-0.0002,2
train-3650,train,0,Ghar achha he,गार अच्छा हे,0.0203,0.0087,0.0117,1
train-3659,train,0,Jnana pella bolna cha rahi thi 😂😂,ज्ञान पेलना बोलणा चहा रही थी😂😂,0.0207,0.0205,0.0002,1
train-3680,train,0,Billkul nahi banega koi khatri jo itna ho tum moti 😂😂😂,बिल्कुल नही बनेगा कोई खाती जो इत्ना हो तुम मोटी😂😂😂,0.4109,0.8769,-0.466,1
train-3724,train,0,"Haan bhai theek bola apne, meri ali bhi saali bakwas hai",हा   भाई ठीक बोला आप  मेरी आली bhi साली बकवास है,0.9969,0.9796,0.0173,1
train-3741,train,0,"Hansne wala hai tu, chutiyapa ke characters me shoot karta hai 😂😂",हाँ सही कह रहा तू छक्के के कैरेक्टर में शूट करता हैं😂😂,0.8023,0.9959,-0.1936,1
train-3771,train,0,"Bharat Bachao BJP baccha hai, uske saath bhangal mein ghar ghar chalega tumhare maa ke chut ke saath bhi chalega",भाजपा भगाव देश बचाओ,0.9276,0.9964,-0.0687,4
train-3842,train,0,Bala shaitan ka sala ho gaya kala 😃😃😃😃😃,बाला‌ शैतान‌ का साला हो गया काला😃😃😃😃😃,0.9758,0.9596,0.0162,2
train-3844,train,0,"Ek chance to do, jeene bhar chhodungala na",एक चांस तो दो जिन्दगी भर नही छोडूंगा,0.0133,0.0125,0.0008,1
train-3853,train,0,Drug mafia ka bap Shahrukh Khan hai,ड्रग्स माफिया का बाप शाहरुख खान,0.0363,0.8949,-0.8586,1
train-3872,train,0,Congress party se jaan jati hai usne terror ko support kya kiya hai,कोंग्रेस पार्टी जन्मजात से ही आंतकवाद का समर्थन करती है,0.0279,0.892,-0.8641,1
train-3880,train,0,Sala aaj to subah se hi dimaak kiya kharaab kar diya,साला आज तो सुबह सुबह दीमाक ही खराब कर दिया,0.9902,0.9809,0.0092,1
train-3914,train,0,Machin T bra pana karo bhaji ji,मैचिंग टी ब्रा पाना करो भाभी जी,0.0112,0.015,-0.0038,1
train-3924,train,0,Byyyyyyyy nautanki sala,Byyyyyyyy नौटंकी साला,0.967,0.9918,-0.0248,1
train-3925,train,0,Tumhare andar saram nahi hai,तुम्हारे अन्दर सर्रम नहीं है,0.0491,0.9876,-0.9385,1
train-3932,train,0,"Arre sexy kya kar rahi hai, bahut ag laga rakhi hai, paakar chod du tumko",अरे सेक्सी क्या कर रही है बहुत आग लगा रखी है,0.9654,0.9269,0.0385,2
train-3946,train,0,Siddhe jail mein band kar do,सीधे  जेल  मे  बन्द  करो,0.948,0.9393,0.0087,3
train-3969,train,0,"Sharm na to khunti par tang di tumne, samaj ko kaisa message de raha hai loge aap loge",शर्म ना तो खूंटी पर टांग दी तुमने समाज को कैसा संदेश दे रहे हैं आप लोग,0.1686,0.9852,-0.8166,1
train-3964,train,0,"Tu Bharat ka Hindu nahi, tu kisi padosi Abdul ki aulad hai, apna DNA check karo",तू भारत का हिन्दू नहीं तू किसी पडोसी अब्दुल की औलाद है अपना डीएन ए चेक करवा,0.1596,0.9513,-0.7917,1
train-4014,train,0,"Dhire-dhire hilao, nahi to juice ka packet fatta jayega 😄😆😂😀😜",धीरे-धीरे हिलाओ नहीं तो जूस का पैकेट फट जाएगा🤣😆😂😀😜,0.0383,0.0764,-0.0381,1
train-4019,train,0,Tumhare bas utna hi blood hai jitna khatna ke time gir gaya tha bas,तुम्हारा बस उतना ही खून सामिल है । जितना खतना के वक़्त गिर गया था बस,0.0478,0.0652,-0.0175,1
train-4023,train,0,Mahā gandī kaum aurat par haath udati hai!,महा गंदी कौम औरत पर हाथ उठाती है!,0.9498,0.9943,-0.0445,1
train-4069,train,0,Sirf tere jaisi chamcha chamchi bane ke liye,सिर्फ  तेरे जैसी  चमचा  चमची  बनने के  लिये,0.0174,0.9963,-0.9789,1
train-4072,train,0,Piche moti bhai kaun hai,पीछे मोटी भैंस कौन है,0.1059,0.0108,0.0951,1
train-4082,train,0,U hai bean video pause kiya aur glass badal lia,U है बीन paused the वीडियो एंड चेंज थे ग्लास,0.0149,0.5382,-0.5233,1
train-4157,train,0,"Koi humko bhi bol do ya sab ladkiya ek pe hi marogi 😂😂😂🤣🤣🤣🤣😂😂🤣🤣🤣😂🤣😂😂🤣😂 Main bhi pagal, tum bhi pagal",कोई हमको भी बोल दो या सब लड़कियां एक पे ही मरोगी 😂😂😂🤣🤣🤣🤣😂😂🤣🤣🤣😂🤣😂😂🤣😂 हम भी पागल तुम भी पागल,0.9566,0.9831,-0.0264,1
train-4133,train,0,"Seasonal, jab tak election hai, ab toh maine aapne bhi Ayodhya mein Shri Ram Lalla ke darshan karne gandha Sisodia bhi jaa raha hai, shubhkamanaen","सीजनल ,  जब तक चुनाव है ,  अब तो मिंया आपिये भी अयोध्या में श्री राम लल्ला के दर्शन करने गंजा सिसोदिया भी जा रहा है ,  शुभकामनाएं",0.783,0.7117,0.0712,3
train-4208,train,0,Thand to bad hi rahi hai lekin kuch ap bhi alasi ho gayi ho,ठंड तो बढ ही रही है लेकिन कुछ आप भी आलसी हो गई हो,0.0735,0.0155,0.058,1
train-4122,train,0,"Agar sach me ye sab karna padta to nishana kabhi nahi chukta hindu ka... Ye baat saunders, gandhi, radd ko pooch lena ekbar.. Tum ab hinduon ke khilaaf jyada jahar na hi ugtalo to behtar rhega.. Nahi to ..ahmadulla ho jayega.😊😊☺️😊☺️","अगर सच मे ये सब करना पड़ता तो निशाना कभी नही चुकता हिन्दू का... ये बात सैंडर्स, गांधी, रॅड को पूछ लेना एकबार.. तुम अब हिंदुओं के खिलाफ ज्यादा जहर न ही उगलो तो बेहतर रहेगा.. नही तो ..अहमदुल्ला हो जाएगा।😊😊☺️😊☺️",0.4182,0.9816,-0.5634,2
train-4219,train,0,Ukraine keh raha hai ki Modi jaisa duniya ka sabse taqatwar leader agar chahe to war rok sakta hai. Usse badi khbr ye hai ki 👇😎 Jabse Ukraine ye keh raha hai tabse chamarcho ke dast chal raha hai 🙄🤧🤣,यूक्रेन ने कहा है कि मोदीजी जैसा विश्व का सबसे ताकतवर नेता चाहे तो युद्ध रोक सकता है ।  उससे बड़ी खबर यह है कि 👇😎  जबसे यूक्रेन ने यह कहा है तबसे चमचों के दस्त चालू हो गये हैं 🙄🤧🤣,0.0324,0.9491,-0.9167,1
train-4293,train,0,Rat ko palk todenge,"रात,को,पलग,तोडेगे",0.0802,0.0546,0.0256,1
train-4257,train,0,Teri me basa hua hai swine sabse zyada chutiya,और तेरे में बसा है सूअर,0.8448,0.9953,-0.1505,3
train-4260,train,0,"Bhai thoda dhee re bolo, agar naagari peeli ho jaegi peechara jaye toh",भाई थोड़ा धीरे बोल अगर पेंट पीली हो जाएगी,0.0495,0.894,-0.8445,1
train-4289,train,0,"Sali, tamiz se baat karo yaar, chutiya mat bana",साली तमीज से बात करो,0.9975,0.9966,0.001,4
train-4423,train,0,Dooge style mein lunga tumhari dabba dabba kar,Dooge स्टाइल में लूंगा तुम्हारी दबा दबा कर,0.2941,0.5248,-0.2307,1
train-4338,train,0,Behen ko bhi ulte sidhe message bheje toh ghabrana nahi kyunki mata pita ne ise hi sankhar diya hoga 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,बहेन को भी उलटे सीधे मेसेज भेजे तो गभराना नहीं क्योंकि माता पिता ने ऐसे  ही  स्नंकार दि हे होगा 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0.0319,0.0476,-0.0156,1
train-4486,train,0,Bahut moti ho rahi ho,बहुत मोटी हो रही हो,0.143,0.0094,0.1337,1
train-4440,train,0,"Harsingar ke pattu ka cauda wase sahi hai, 6 pattay ek glass pani mein boil karein, 1/4 rahnaye par rozanaa piye, sayankaal bhi aisa hi karein yaani din mein 2 baar le, aajma chuki hoon apni ma ke liye","हरसिंगार के पत्तो का काढ़ा वास्तव में सही है 6पत्ते एक ग्लास पानी मैं बॉयल करें 1/4रह जाने पर रोजाना पिए, सायंकाल भी ऐसा ही करें यानी दिन मैं 2बार ले , आजमा चुकी हूं अपनी मां पर",0.0099,0.0108,-0.0009,1
train-4523,train,0,"Choda hai bhosde, sir ji👍",चोदा है ....सर जी👍,0.9939,0.9965,-0.0025,4
train-4539,train,0,"Chal behen ke lode, gobar se gobar ke kande patra hero ishdar video",चल बहन के लोड़े गोबर से गोबर के कंडे पात्र हीरो इधर वीडियो,0.9888,0.9965,-0.0077,1
train-4553,train,0,Inke ghar me pakkay porn movie banti hogi,इनके घर में पक्का पोर्न मूवी बनती होगी,0.2268,0.9146,-0.6878,1
train-4585,train,0,Chu** lag raha hai,चूङ लग रहा हां,0.0337,0.9945,-0.9608,1
train-4595,train,0,Jab ek aadmi khush karega toh 9 mahina ka saza mil jayega aapko,जब एक आदमी खुश करेगा तो 9 महीना का सजा मिल जाएगा आपको,0.026,0.0273,-0.0014,1
train-4597,train,0,"Phansi par latka do, sur ko","फांसी पर लटका दो ,सुअर को",0.5484,0.8686,-0.3201,1
train-4628,train,0,Agar hamare desh ka PM koi Gandhi mein se hota to kab ka hamara desh Afghanistan ban gaya hota 😎,अगर हमारे देश का पीएम कोई गांधी में से होता तो कब का हमारा देश अफगानिस्तान बन गया होता😎,0.0156,0.2066,-0.191,1
train-4638,train,0,Mera luvdevar hai,मेरा लवडेपर हैं,0.014,0.0607,-0.0466,1
train-4666,train,0,Ab tak suna hai ki ladki ko uske pyar ne chodh diya to ladki ne aatma-hatya kar li nahi na,अब तक आपने सुना है की लड़की को  उसके प्यार ने छोड़ा तो लडकी ने आत्मा हत्या कर ली नहीं ना,0.1817,0.5206,-0.339,1
train-4700,train,0,"Bakaiti karke kya mil jaata hai, roti sabji banana seekho nahi to saasi ma behla belan se maregi",बकैती कर के क्या मिल जाता है रोटी सब्जी बनाना सीखो नही तो सासु माँ बेला बेलन से मारेगी,0.0224,0.608,-0.5856,1
train-4747,train,0,Gandhi dogla tha,गांधी दोगला था,0.0278,0.9043,-0.8765,1
train-4750,train,0,Suaar tu aur teri ghar wale,सूअर तू और तेरी घर के,0.7883,0.9693,-0.181,1
train-4762,train,0,"Harakat chudail jaisi hai... aur, Angel _______ ka naam rakhta hai !! 😁😂😂","हरकते चुड़ैल जैसी है... और,  _______ नाम के आगे ""Angel"" लगाती है !! 😁😂😂",0.0173,0.9556,-0.9383,1
train-4767,train,0,Share chat BJP ki dallas side,शेयर चैट bjp की दल्ला साइड,0.0227,0.0092,0.0135,1
train-4836,train,0,Aisi ladkiyon ka ek hi naam hota hai 'randi,ऐसी ल़डकियों का एक ही नाम होता है 'रंडी',0.8897,0.9971,-0.1075,1
train-4775,train,0,"Lauda abki bar Akhilesh ke saath karega, kuch bhi nahi chodenge aapke saath.",लौड़ा  अबकी बार अखिलेश सरकार,0.9778,0.9826,-0.0048,3
train-4882,train,0,Bada dukhia gaya hai suar ke chuja ke,बड़ा दुःखी हो गया है सुअर का चूजा,0.7232,0.9647,-0.2415,2
train-4780,train,0,"Ab tuhie batade, pachhon ungliyon mein se sabse badi aur lobi ungli kon si hai... dekh jaye to fir usko... 😄😂😝😛🤪","अब तुही बता दे पांचों उंगलियों में से सब से बडी और ल॔बी उंगली कौन सी है,,,दिख जाए तो फीर उसे,,,,✋🖐👋👎👎👎😆😂😀😝😜😛🤪",0.1326,0.0188,0.1138,2
train-4910,train,0,Nete log jo sabse bade chor hai,नेता लोग जो कि सबसे बड़े चोर है,0.1197,0.9854,-0.8657,1
train-4909,train,0,"Apni ma se bolna, gufaon se man bhara hai toh mere bap ka bhi lele🤣🤣🤣🤣🤣",अपनी मां से बोलना गुफाओं से मन भर गया हो तो मेरे बाप का भी lele🤣🤣🤣🤣🤣,0.0482,0.9457,-0.8976,1
train-4915,train,0,"Bhul gaya hai Aacharya Kumar ki bola hai ki main khan ho paada hua hu, khan mein Ramayan chori bhi kiya tha",भुल गया है अछय कुमार कि बोला है कि मैं खान हू पैदा हुआ हु खान में रामायण चोरी भी किया था,0.1493,0.0243,0.125,1
train-4950,train,0,Gande nalle ke kade hai dono hawas ke pujaari,गंदे नाले कीड़े है दोनों हवस के पुजारी,0.838,0.9952,-0.1572,1
train-4959,train,0,Haram dev ne kaha tha sale ne,हराम देव ने कहा था साले ने,0.9944,0.9954,-0.001,1
train-4964,train,0,Munni badname hue darling tere liye is gane me munni total 29 bar badname hue thi aur andhbhakt 8 saal se har jagah badname ho raha hai!! 😜,मुन्नी बदनाम हुई डार्लिंग तेरे लिये इस गाने में मुन्नी टोटल 29 बार बदनाम हुई थी और अंधभक्त 8 साल से हर जगह बदनाम हो रहे हैं !!😜,0.1466,0.9839,-0.8373,1
train-4980,train,0,"Jo apni maa ke izzat nahi karta, vo kisi ki beti ki kadr kya karega maa tuje salaam 🌹🙏🌹💕💕",जो अपनी माँ की इज्ज़त नहीं करता वो किसी की बेटी की कदर क्या करेगा माँ तुझे सलाम🌷🙏🌷💕💕,0.013,0.0221,-0.0091,1
train-4970,train,0,"Main tumhe jhoot bula raha hu, muh me land leke chalna padega",मुंह मे लंड लेने की क्रिया कर रही हो जाने मन,0.996,0.9425,0.0535,2
train-4999,train,0,"Patni agar pyar nahi de, to pati pyar bahar dhundhta hai, aur agar wahi patni pyar de to ghar swarg ban jata hai.","पत्नी अगर प्यार नहीं दे, तो पति प्यार बाहर ढूंढता है, और अगर वही पत्नी प्यार दे तो घर स्वर्ग बन जाता है",0.0126,0.0139,-0.0013,1
train-5005,train,0,"Sala andha tha, kya jagah dekhke kaatna chahiye tha na",साला अंधा था क्या जगह देखकर काटना चाहिए ना,0.9922,0.9924,-0.0002,1
train-4872,train,1,"Teacher- 1 October, 2 October aur 15 October ko kya hua tha jo har saal yaad karke utsav ke roop mein mana jata hai? Student- Sir, 1 October ko Gandhiji ki ma ki bharati kari gai thi... 2 October ko Gandhiji ka janm hua tha, jo ki ham 2 October ko Gandhi Jayanti mana karte hai. Teacher: Aur 15 October kya hua tha?? 😁😁 Student- 15 October ko Gandhiji ki pajiya aayi thi 😜😜😜😜😗😜😜😜😜 Teacher abhi bhi coma me hai.😂😂😂😂","टीचर- 1 अक्टूबर, 2 अक्टूबर ओर 15 अक्टूबर को क्या हुआ था  जिसे हर साल याद करके उत्सव के रूप में मनाया जाता हे  विद्यार्थी- सर 1अक्टूबर को गांधी जी की माँ को भर्ती किया गया था..  2 अक्टूबर को गांधी जी का जन्म हुआ था जिससे हम 2 अक्टूबर को ग़ांधी जयंती मानते हे  टीचर: ओर 15 अक्टूबर क्या हुआ था ?? 😁😁  विद्यार्थी-15 अक्टूबर को गांधी जी की पंजीरी आई थी। 😜😜😜😜😗😜😜😜😜  टीचर आज तक कोमा में हे.😂😂😂😂  -",0.0086,0.0682,-0.0595,3
train-5004,train,0,Sale ko jinda jalake tabhi pata chalega ki aag ke andaz kya hota hai,साला को जिंदा जला देते ताकि उन्हें भी पता चलने से किसे जलाने का क्या अंजाम होता,0.9913,0.9956,-0.0043,1
train-5007,train,0,Gand doogi mast hai,गांड दोगी मस्त हैं,0.9969,0.9957,0.0012,1
train-5101,train,0,Jaoor tatti karo aao,जाकर टट्टी कर आ,0.2581,0.9598,-0.7017,1
train-5146,train,0,Chut mast hai,चुत मस्त है,0.0169,0.9937,-0.9768,1
train-5117,train,0,Congress me saare ke saare tope hai gaddar hai,कांग्रेस में सारे के सारे टोपा है गद्दार है,0.4235,0.9922,-0.5687,1
train-5190,train,0,Sahi baat hai per mera to koi sala nahi hai aur nahi koi sali bhi hai,सही बात है पर मेरा तो नहीं कोई साला है और न ही कोई साली है,0.9971,0.8991,0.098,1
train-5212,train,0,Ekdam sexy video full,एकदम सेक्सी वीडियो फुल,0.0386,0.0126,0.026,1
train-5203,train,0,Kitna doodh deti hai daily,कितना दुध देती हैं डेली,0.0747,0.2492,-0.1745,1
train-5237,train,0,Kitna chutkai kari hai jo paani chad raha hai,कितना ठुकाई करवाई हो जो पानी चड् रहा है,0.3012,0.781,-0.4797,1
