row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source
synth-val-2472-paraphrase,train,0,"Makkha walo makkh jao, khuda to mubin mein milega, yahan to hanuman ke bhakhton ki hai gali, ram har dil mein milega, jai shri ram 🚩🚩🚩🚩🚩🚩🕉️",मक्का वालों  मक्का जाओ  खुदा मिलेंगे मदीने में  यहां तो हनुमान के दीवाने हैं राम मिलेंगे  हर सीने में   जय श्री राम 🚩🚩🚩🚩🚩🚩🕉️,"Makkha walo makkha jao, khuda milega madine mein, yahan to Hanuman ke devotee hain, Ram milega har seen mein, Jai Shri Ram 🚩🚩🚩🚩🚩🚩🕉️",val_error,paraphrase,0.7432,0,0.95,0.0144,hard_aug
synth-train-10554-contrastive,train,1,Saccha batana kitne logon ka pichawada me jala hua hai.,सच बताना कितने लोगो का pichawada मे जलन हुई 😂😂😂  🙏🙏🙏,Saccha batana kitne logon ka pichawada me jala hua hai 😂😂😂 🙏🙏🙏,train_quarantine,contrastive,0.9134,1,0.9,0.9126,hard_aug
synth-train-10905-mix_hindi_heavy,train,1,"Ye sab stress ke kaaran hota hai, bahut pressure hota hai unpar aur chuttiya bhi nahi mileti, bahut bura hua 😔","ये सब स्ट्रेस के कारण होता है बहोत प्रेशर होता है उनपर और छुट्टीया भी नहीं मीलती , बहोत बुरा हुआ 😔","Ye sab stress ke karan hota hai, bahut pressure hota hai unpar aur chuttiya bhi nahi mileti, bahut bura hua 😔",train_error,mix_hindi_heavy,0.9901,1,0.95,0.0635,hard_aug
synth-val-3413-paraphrase,train,1,Ye sanskaar hai Modi saab ke,ये संस्कार है मोदी जी के,Ye sanskaar hai Modi ji ke,val_error,paraphrase,0.8235,1,0.8,0.9326,hard_aug
synth-train-18024-obfuscation,train,0,"Nahi koi shayad nahi ho y@r, shuru se @cch@ nahi l@g@, kuch bhi nahi h@i, @cch@ nahi l@g@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@, nahi m@nt@",न कोई ़श़श़श के ़ न न न हो यार शुरू ़श़व़व़़व़व़ ़व़व़वव़व़व़व़व़व़व़व़व़वव़व़वव़व़व़व़व़व़़ओव़़व़व़धव़व़व़व़़व़व़व़व़ोव़व़व़व़़वौशौशौशन औशौ  औ  औश शननशौश श नौ श श औ औंऔ शन औऔ  श श   औश  शौऔशन श शंऔ  श शशौश शं औश न श श शं श श औश नौ ंऔ   ओश श शं शं शं शौनक श  श औ औ औ औ शन श श शं औशौ शौशशौशौ शौशशौ औ  औ नन श शंऔ औ शौशशौऔश श शौशंऔशं  ओ ओ न औश नन्ही यक्षतछ,"Nahi koi shayad nahi ho yaar, shuru se accha nahi laga, kuch bhi nahi hai, accha nahi laga, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi manta, nahi",train_error,obfuscation,0.5508,0,0.8,0.8938,hard_aug
synth-val-4974-paraphrase,train,1,"Aap kuch bhi keh sake yaar, teri aawaj bahut theek hai, theek theek!",कुछ भी कहो यार तुम्हारी आवाज बहुत धाकड़ है,"Kuch bhi kahyo yaar, teri aawaj bahut thakad hai",val_error,paraphrase,0.5686,1,0.95,0.0063,hard_aug
synth-val-5438-paraphrase,train,1,"Yogi ji door se aayenge, Akhileshji ko chunav ladaane se mana kar diya hai.","योगीजी दुवारा आएंगे ,अखिलेशजी चुनाव लडने से मना कर दिये हैं ।","Yogiji dwaara aayenge, Akhileshji chunav ladne se mana karein diya hai.",val_error,paraphrase,0.7543,1,0.9,0.0305,hard_aug
synth-train-17022-paraphrase,train,1,"Main saam me baat kr rha hun, dukan ke saamana ki gadi a gyi hai, saman utarwale larki hai nahi","साम में बात करुगा ,दुकान के सामान की गाड़ी आ गयी है समान उतरबा दू लड़के है नही","Main saam mein baat karta hun, dukan ke saamana ki gadi a gayi hai, saman utarwale ladke hai nahi",train_error,paraphrase,0.8679,1,0.95,0.9623,hard_aug
synth-train-10589-mix_hindi_heavy,train,1,"Ek ladka bechara gham ka mara galiyon mein phir raha tha bana ke aawara. Apni ma ka tha woh dulera, par ek ladki ke pyar mein woh apna dil haar gaya. Chor ke chali gayi woh ladki, jo uski nahi thi, uske naam ke liye de diya jeevan apna sar. Na jaane kaise ho jaye ab uske gujar ka, koi to hoga jo de sake sahara. Ek ladka bechara gham ka mara galiyon mein phir raha tha bana ke aawara 😜😜🤣🤣🤪🤪🥰 Shubh aadibak 🥰",एक लड़का बेचारा गम का मारा गलियों में फिरता था बन के आवारा अपनी मां का था वह दुलारा पर एक लड़की के प्यार में वो अपना दिल हारा छोड़ कर चली गई वो लड़की उसे जिसके नाम कर दिया जीवन अपना सारा ना जाने कैसे होगा अब उसका गुजारा कोई तो होगा जो देगा सहारा एक लड़का बेचारा गम का मारा गलियों में फिरता था बन के आवारा 🥰🥰🤣🤣🤣🤪🤪🤪😜😜  Good afternoon 🥰,"Ek ladka bechara, gham ka mara galiyon mein phir raha tha, bana ke aawara. Apni maa ka tha woh dulara, par ek ladki ke pyar mein woh apna dil haar gaya. Chor ke chali gayi woh ladki, jo uski nahi thi, uske naam ke liye de diya jeevan apna s",train_error,mix_hindi_heavy,0.9742,1,0.95,0.8893,hard_aug
synth-train-9380-obfuscation,train,0,Chud@iL kitthe h0 aa j@0 n@,चुड़ैल kitthe हो aa जा,Chudail kitthe ho aa jao na,train_quarantine,obfuscation,0.5556,0,0.9,0.8306,hard_aug
synth-val-5759-obfuscation,train,0,Gajab ki m@smi hai,गजब की मोस्मी  ह,Gajab ki mosmi hai,val_error,obfuscation,0.8333,0,0.8,0.0147,hard_aug
synth-train-3428-paraphrase,train,0,Beta tumhara mtlb hai desdrohi hai saala,देश द्रोही है साला,Desdrohi hai saala,train_quarantine,paraphrase,0.7298,0,0.9,0.9451,hard_aug
synth-train-1161-obfuscation,train,0,"Aaj ek #bl1nd_devote naye mujhe duniya ke sabse bekar threat de dalwaya, bola jyada paresaan karega to #m@rriage kar lungi tera se",आज एक  #अंधभक्तिन ने मुझे दुनिया की सबसे भयानक  धमकी दे डाली बोली ज्यादा परेशान करेगा तो #शादी  कर लूंगी तेरे से,"Aaj ek #blind_devote naye mujhe duniya ke sabse bekar threat de dalwaya, bola jyada paresaan karega to #marriage kar lungi tera se",train_quarantine,obfuscation,0.9589,0,0.9,0.0278,hard_aug
synth-train-17412-paraphrase,train,0,Gai ban gayi bhains,भैंस बनी गाय,Bhains ban gayi gai,train_quarantine,paraphrase,0.8645,0,0.9,0.9867,hard_aug
synth-train-688-obfuscation,train,0,"Sal@ s@kl@ bh@turuje jaisi h@i, aur 🤣🤣🤣🤣🤣😁😁😁🤣🤣🤣",साला सकल भठूरे जैसी हैँ और 🤣🤣🤣🤣🤣😁😁😁🤣🤣🤣,"Sala sakal bhathure jaisi hai, aur 🤣🤣🤣🤣🤣😁😁😁🤣🤣🤣",train_quarantine,obfuscation,0.6612,0,0.9,0.0226,hard_aug
synth-train-296-obfuscation,train,0,Poonam ji mujhe raj ka l.ng send karo,पुनम जी मुझे राज का लिंग सेड करों,Poonam ji mujhe raj ka ling send karo,train_quarantine,obfuscation,0.9231,0,0.9,0.0312,hard_aug
synth-train-3246-contrastive,train,1,"Diesel petrol to kya chappal underwear tak mahenga ho jayega na, nange pare reh lenge par bhi BJP ko hi vote kareinge 🌹🌹🌹 Vote for BJP 🌹🌹🌹 🙏🙏🙏 Jay shri ram 🙏🙏🙏",डीज़ल पेट्रोल तो क्या चप्पल अंदरवेयर तक महंगा हो जायेगा ना नंगे पैर रह लेंगे   पर वोट   बीजेपी को ही देंगे 🌹🌹🌹     वोट फोर बीजेपी   🌹🌹🌹   🙏🙏🙏    जय श्री राम     🙏🙏🙏,"Diesel petrol to kya chappal underwear tak mahenga ho jayega na, nange pare reh lenge par vote BJP ko hi denge 🌹🌹🌹 Vote for BJP 🌹🌹🌹 🙏🙏🙏 Jay shri ram 🙏🙏🙏",train_quarantine,contrastive,0.9563,1,0.9,0.9698,hard_aug
synth-train-12689-paraphrase,train,0,Sala hell ho gaya,साला नरक हो गया,Sala naraka ho gaya,train_quarantine,paraphrase,0.6677,0,0.8,0.9899,hard_aug
synth-train-4775-obfuscation,train,0,L@uda abk1 bar Akhilesh Sarkar hogi,लौड़ा  अबकी बार अखिलेश सरकार,Lauda abki bar Akhilesh Sarkar hogi,train_quarantine,obfuscation,0.8378,0,0.9,0.2453,hard_aug
synth-train-2053-paraphrase,train,1,"Abhi Chhattisgarh mein Bhindy ki visa bhej do, Ambikapur wala village jeetne wala hai. Yeh to zor wali bhindy hai, nahi bhejo to soch le.",भिंडी की वीजा को अभी छत्तीसगढ़ में भेजा जाए विलेजअंबिकापुर क्या जोरदार भिंडी है नहींभेजिएगा तो सोच लीजिए,"Bhindy ki visa ko abhi Chhattisgarh mein bheja jaye, village Ambikapur ko jeetna padega. Bade zor wali bhindy hai. Nahi bhejoge to soch le.",train_error,paraphrase,0.7651,1,0.85,0.7489,hard_aug
synth-train-11516-paraphrase,train,1,"Aap hindu ho hi, kisne pucha to aapko prove karna zaroori nahi hai",अआप हिनदु हो हा होकीसने पुछा तै आपकै साबीत कर नेकी जरूरत नहीं है,"Aap hindu ho ha ha, kisine pucha to aapko saabit karne ki zaroorat nahi hai",train_error,paraphrase,0.7289,1,0.9,0.0366,hard_aug
synth-train-15108-paraphrase,train,0,Chalta hu mere la.nd ke beej leke,चलता हु मेरे लं_ड के बाल,Chalta hu mere la.nd ke baal,train_quarantine,paraphrase,0.7986,0,0.95,0.0133,hard_aug
synth-val-881-paraphrase,train,1,To kusanti mat karo 😂😂,तो कुसंती करलो😂😂,To kusanti karlo 😂😂,val_error,paraphrase,0.7337,1,0.9,0.9882,hard_aug
synth-train-6851-obfuscation,train,0,"Jo apna phone numbar likha hai, uski l0rde ka n@ap le lo",जिसने अपना फोन नंबर लिखा है मेरे लोड़े का नाप ले लो,"Jo apna phone number likha hai, uski lorde ka naap le lo",train_quarantine,obfuscation,0.8422,0,0.95,0.128,hard_aug
synth-val-3802-mix_hindi_heavy,train,1,Nehru ji wahi kee mujhe diya gaya hai. 🤣🤣,नेहरू जी वह चाबी मुझे दे गए। 🤣🤣,Nehru ji wahi key mujhe di gayi. 🤣🤣,val_error,mix_hindi_heavy,0.7218,1,0.95,0.0349,hard_aug
synth-train-8063-paraphrase,train,0,"Nangi ho k naache le behen, roshanki name apne mummy papa ka chudail kahin kr rha hai",नंगी हो कर नाच ले बहन््् ठीक नाम रोशन कर रही है अपने मम्मी पापा का चुड़ैल कहीं कि,"Nangi ho kar naache le behen, roshanki name roshan karta hai apne mummy papa ka chudail kahin ki",train_quarantine,paraphrase,0.864,0,0.95,0.9965,hard_aug
synth-val-3456-paraphrase,train,1,Sofe ke saamne wala hole dik raha hai,सोफे के सामने वाले होल से दिख रहा है,Sofe ke saamne wale hole se dik raha hai,val_error,paraphrase,0.8932,1,0.95,0.9667,hard_aug
synth-val-1252-mix_hindi_heavy,train,1,"Bolo na jaane to duty ke waqt ho raha hai, tab duty ki shama ko hi baat hogi 3:04 ke around, isliye to bhi batana na.",बोलो ना जाने तो ड्यूटी के समय हो रहा है फिर ड्यूटी की शाम को ही बात होगी 3:04 बजे के आसपास इसलिए तो भी बताओ ना,"Bolo na jaane to duty ke time ho raha hai, tab duty ki sham ko hi baat hogi 3:04 ke around, isliye to bhi batana na",val_error,mix_hindi_heavy,0.9347,1,0.9,0.0995,hard_aug
synth-train-17071-paraphrase,train,1,"Hamesha socho ki jawan aur kisan hi hain jo hamen saara kaam karte hain, warna to kya hoga? Agar unhone kaam band kardia to kya hoga?","हमारा देश सिर्फ जवानो और किसानो के कारण सुरक्षित है, जरा सोचिए अगर इन् दोनों ने काम करना बंद कर दिया तो क्या होगा ??","Hamara desh sirf jawano aur kisanon ke karan surakshit hai, jarah socho agar in dono ne kaam karna band kar diya to kya hoga??",train_error,paraphrase,0.6006,1,0.9,0.0678,hard_aug
synth-train-9121-contrastive,train,0,"Tujhe gupchup jagah ke sab kuch pata hai, bas rang gora hone se sab kuch nahi hota. Tere shape ki chutdi hai aur rehigi bhi aisi hi. Apni galti pe mat royo, tujhe to yehi accha lagta hai.",तुझे गुप्त जगह केे बारे में सब पता है| केवल रंग गोरा होने से सब कुछ नहीं होता शक्ल तेरी चुतड सी है और रहेगी भी वैसी,"Tujhe gupchup jagah ke sab kuch pata hai, bas rang gora hone se sab kuch nahi hota. Tere shape ki chutdi hai aur rehigi bhi aisi hi.",train_error,contrastive,0.8977,0,0.9,0.022,hard_aug
synth-train-1234-obfuscation,train,0,Mar gaye s@b ke s@b,मर गए सब के सब,Mar gaye sab ke sab,train_quarantine,obfuscation,0.5556,0,0.8,0.0251,hard_aug
synth-train-14314-contrastive,train,0,"Bolo do pagal, humein man mein na rakho kuch bhi.",बोल दो पागल हमें भी मन मैं ना राखिए कुछ भी।,"Bolo do pagal, humein bhi man mein na rakho kuch bhi.",train_error,contrastive,0.9512,0,0.85,0.2192,hard_aug
synth-val-18-obfuscation,train,0,"Aapko pata hai ch@dna kise jata hai, b@h@on mein bhare ch@dne ka bharpur anand lena",आप को पता है छेड़ा किसे जाता है बाहों में भर कर छेड़ने का भरपुर आनंद लेना,"Aapko pata hai chedna kise jata hai, bahun mein bhare chedne ka bharpur anand lena",val_error,obfuscation,0.8387,0,0.95,0.0124,hard_aug
synth-train-9465-paraphrase,train,0,"Ye ladne wale Modi se kam hi ladne wale hai. Modi to har second mein krore paise insaan ke jeb se loot raha hai. Petrol ke rate badhakar, khane pine wala sab kuch dam badhakar, har cheez mei dam badhne ka insaaf karte raha hai.","यह लूटने वाले मोदी से कम ही लूटने वाले हैं। मोदी तो हर सेंकड में करोड़ों रुपया इंसान के जेब से लूट रहा है। पेटोल की कीमत बड़ा कर,खाने पीने की समान के दाम बड़ा कर हर चीज़ में दाम बड़ा कर","Ye lootne wale Modi se kam hi lootne wale hai. Modi to har second mein karoor rupee insaan ke jeb se loot raha hai. Petrol kee keymat badhakar, khane pine ke saman ke dam badhakar har cheez mein dam badhakar",train_quarantine,paraphrase,0.8182,0,0.85,0.6072,hard_aug
synth-train-1018-paraphrase,train,0,"Isse bekar sexy video banake dekho tum, yeh bhi koi umar hai, budhi hai kya",इससे बढ़िया सेक्सी वीडियो बना लो तुम यह भी कोई उम्र है क्या बुड्ढी,"Isse behtar sexy video banake dekho tum, yeh bhi koi umar hai, budhi hai kya",train_quarantine,paraphrase,0.9591,0,0.95,0.9916,hard_aug
synth-train-8367-paraphrase,train,1,Sap ko machli aur tota doodh nahi pite hai pagal 😄,सॉप को  मछली और तोता दुध नहि पुते है pagal😄,Sap ko machli aur tota doodh nahi pite hai pagal😄,train_error,paraphrase,0.9515,1,0.9,0.9532,hard_aug
synth-val-2793-mix_hindi_heavy,train,1,"Je bahot achha kiya hai Modi sir ne, ab inki aukat pata chalega",जी bahot अच्छा किय है मोदी सिर ने अब इनकी औकात पता चल जाएगी,"Je bahot accha kiya hai Modi sir ne, ab inki aukat pata chalegi",val_error,mix_hindi_heavy,0.922,1,0.85,0.9926,hard_aug
synth-train-17341-obfuscation,train,0,"Agar kisi m d@am ha to annadatao k@ ha@th laga ke dikhaaye, jiske ha@th lagaaya uska parinam d@ekho h@ liya h@ga L@cknaw m@","अगर किसी में दम है तो अन्नदत्ताओ को हाथ लगा कर दिखाए , जिसने हाथ लगाया उसका परिणाम देख ही लिया होगा लखीमपुर मे","Agar kisi me dam hai to annadatao ko haath laga ke dikhaye, jiske haath lagaaya uska parinam dekho hi liya hoga Lucknow me",train_quarantine,obfuscation,0.7416,0,0.9,0.7204,hard_aug
synth-train-1685-obfuscation,train,0,"Saram karo behn@,","सरम करो बहनों,,","Saram karo behno,",train_error,obfuscation,0.8235,0,0.9,0.0146,hard_aug
synth-train-16635-mix_english_heavy,train,0,"Rajasthan kab jaa raha ho aul babba wahan par bhi to kisanon pe lathi charge hua hai to phir kyun aap andhakasur bane jaa raha ho. Public sab dekh rahi hai tum logo ki drama. Ye naya Bharat hai sab jaanta hai, tumhe sabka lesson milega. Why are you acting like a demon again? Everyone is watching your act. You'll get your lesson soon.",राजस्थान कब जा रहे हो आउल बाबा वहां पर भी तो किसानों पर लाठीचार्ज हुआ है तो फिर क्यों आप अंधकासुर बने जा रहे हो। पब्लिक सब देख रही है तुम लोगों की नौटंकी। ये नया भारत है सब जानता है तुम्हें सबक सिखाया जाएगा ।,Rajasthan kab jaa raha ho aul babba wahan par bhi to kisanon par lathi charcha hua hai to phir kyun aap andhakasur banke jaa raha ho. Public sab dekh rahi hai tum logo ki nauntanki. Ye naya bharat hai sab jaanta hai tumhe sabka sikha padege,train_quarantine,mix_english_heavy,0.7725,0,0.85,0.9522,hard_aug
synth-train-8404-obfuscation,train,0,Jyoti meri j@ng par bethe j@o aao 🍌🍌💋💋,ज्योति मेरी जांघ पर बैठ जा आकर 🍌🍌💋💋,Jyoti meri thigh par beth jao aao 🍌🍌💋💋,train_error,obfuscation,0.675,0,0.9,0.2082,hard_aug
synth-train-2511-mix_english_heavy,train,0,"Manga jo bosa bolaye o bade pride se, feel shame...!! Abhi namaz se aya he",مانگا جو بوسا بولے برے ناز سے 😙😍 شرم کیجئے...!! ابھی فارغ ہوئے نماز سے मांगा जो बोसा बोले बडे नाज से| शर्म किजीऐ अभी फारीग हूऐ हे नमाज से,"Manga jo bosa bolaye bade naaz se, shame kijiye...!! Abhi faraag hue he namaz se",train_quarantine,mix_english_heavy,0.6908,0,0.85,0.0283,hard_aug
synth-val-3899-paraphrase,train,0,"Aurat ke seal jo ek baar toot jaye jo nahi jod sakti, woh hi nahi jod sakti.",औरत की है सील जो एक बार टूट जाए जो जोड़ नहीं सकती,"Aurat ki seal jo ek baar toot jaye woh jo nahi sakti, woh jo nahi sakti.",val_error,paraphrase,0.8034,0,0.9,0.0664,hard_aug
synth-val-4584-obfuscation,train,0,Aisi baatein mat karo hamara n.na khada hoga to ham kahan jaayenge,ऐसी बातें मत करो हमारा नन्नू खड़ा होगा तो हम कहां जाएंगे,Aisi baatein mat karo hamara nanna kharda hoga to ham kahan jaayenge,val_error,obfuscation,0.9201,0,0.8,0.0484,hard_aug
synth-val-2340-mix_english_heavy,train,1,Suna hai ab wo school mein padha rahi hai aur maine name wale baccho ko bechain ka cutti hai 😂,"सुना है कि अब वो स्कूल में पढ़ाती है,  और मेरे नाम वाले बच्चे को बिना मतलब के कूटती है 😂","Suna hai ki ab vo school mein padha rahi hai, aur meri name wale bacche ko bechain ka kutti hai 😂",val_error,mix_english_heavy,0.8528,1,0.8,0.931,hard_aug
synth-val-5405-obfuscation,train,0,Aap g@nda gane pr v@deo mt banaiey3,आप गंदा गाने पर वीडियो मत बनाइए,Aap ganda gaane par video mat banaiye,val_error,obfuscation,0.5955,0,0.9,0.0568,hard_aug
synth-train-13498-obfuscation,train,0,"Bh@d me jaye tere pyar, jab zaroor@t h@i t@b b@at karna zaroor@t khatam, b@at khatam",भाड मे जाये तेरा प्यार जब जरुरत है तब बात करना जरुरत खतम बात खतम,"Bhad me jaye tere pyar, jab zaroorat hai tab baat karna zaroorat khatam, baat khatam",train_quarantine,obfuscation,0.7486,0,0.85,0.0108,hard_aug
synth-val-2713-obfuscation,train,0,Kam se kam k@ne k@ bhi nahi h@i,कम से कम काने को नहीं है,Kam se kam kane ko bhi nahi hai,val_error,obfuscation,0.7729,0,0.85,0.0259,hard_aug
synth-train-9535-obfuscation,train,0,"Sawali ho lekin baki bahut sundar ho darling, humse dosti karo to main aapko number deta hu - no 111 z@ro do bar t33n eik 3 8",सांवली हो बाकी बहुत सुंदर हो डार्लिंग हमसे दोस्ती करोगी मैं आपको नंबर देता हूं नो 111 जीरो दो बार तीन एक 3 8,"Sawali ho lekin baki bahut sundar ho darling, humse dosti karo to main aapko number deta hu - no 111 zero do baar teen ek 3 8",train_error,obfuscation,0.9262,0,0.8,0.0207,hard_aug
synth-train-17011-paraphrase,train,0,Mujhe ye samajh a gaya ki inke jaise like karte wale aur bhi log hai jo agar ka paagal khana janne wale hai.,मुझे ये समज आ गया की इनके जैसे like करने वाले और भी बहुत लोग है जिनको आगरा का पागल खाना जाना चाहिए,Mujhe ye samajh a gaya ki inke jaise like karte wale aur bhi log hai jo agar ka paagal khana janne wale hai,train_error,paraphrase,0.9885,0,0.85,0.3027,hard_aug
synth-val-4169-paraphrase,train,1,"Arey, toh kaisi video mein download hoti hai jab aap itna mast khana banti ho?",अरे बहुत मस्त खाना बनाती है तो कैसी वीडियो में डाउनलोड की जाती है,"Arey, bahut mast khana banti hai toh kaisi video mein download hoti hai?",val_error,paraphrase,0.8217,1,0.95,0.0242,hard_aug
synth-val-5287-obfuscation,train,0,"He Ishwar ye kya h0 rahi hai, beti pita ke saath kis g@ne par d@nc3 karta hai, kuch t0 b@t@ bh@i!",हे ईश्वर यह क्या होने लग गया है बेटी पिता के साथ किस गानों पर डांस कर रही है,"He Ishwar ye kya ho raha hai, beti pita ke saath kis gane par dance karta hai, kuch toh bata bhai!",val_error,obfuscation,0.7779,0,0.85,0.7246,hard_aug
synth-train-18933-obfuscation,train,0,"Haath lagao na m3r3 jism par, ab tak m3r3 kisi ne nahi li@ h@i",हाथ लगाओ ना मेरे जिस्म पर अभी तक मुझे किसी ने लिया नहीं है,"Haath lagao na mere jism par, ab tak meri kisi ne nahi liya hai",train_error,obfuscation,0.6853,0,0.9,0.0769,hard_aug
synth-train-19920-paraphrase,train,0,"Chhipkali ka naam kyun berozgar kr rahi ho? Chhipkali to in se zyada sundar hai, aur thappad se inke gale mein lalai lag rahi hai aur kachhua jaise shape hai.",छिपकली का नाम क्यों बर्बाद कर रही हो छिपकली तो इनसे सुंदर है और थप्पड़ से इनके गालों  में लाली लग रही है और कछुए जैसी शक्ल है,Chhipkali ka naam kyun berozgar kar rahi ho? Chhipkali to inse sundar hai aur thappad se inke gale mein lalai lag rahi hai aur kachhua jaise shape hai.,train_error,paraphrase,0.951,0,0.85,0.1635,hard_aug
synth-val-3844-mix_hindi_heavy,train,1,"Main kuch na khareedne gayi thi, Pooja bhabhi ne unke baccho ke liye kapade lekar aayi hai.",मेरी कुछ खरीदने नहीं गई थी पूजा भाभी ने उनके बच्चों के लिए कपड़े लेकर आई है,"Main kuch nahi khareedne gayi thi, Pooja bhabhi ne unke baccho ke liye clothes lekar aayi hai",val_error,mix_hindi_heavy,0.8726,1,0.95,0.6628,hard_aug
synth-val-3653-mix_hindi_heavy,train,1,"Karma karte raho, fal ki chinta mat karo. Kya pata upar wale ne aapke liye juice ka arrangement kar rakha ho. 😂😂😂😂",कर्म करते रहो फलों की चिंता मत करो क्या पता ऊपर वाले ने आपके लिए जूस का इंतजाम कर रखा हो। 😂😂😂😂,"Karma karte raho, phal ki chinta mat karo. Kya pata upar wale ne aapke liye juice ka arrangement kar rakha ho. 😂😂😂😂",val_error,mix_hindi_heavy,0.9779,1,0.95,0.942,hard_aug
synth-train-288-obfuscation,train,0,"Kalap@ni ki s@z@ hui thi Savarkar ji ko, 2 ba@r umr kaid hui thi unko 🙏🙏 namnam hai unko, itna bata do Ambedkar ne kya kiya 😂 azaadi ke liye kisi bhi andolan ya satyagrah mein nahi dikha","काला पानी की सजा हुई थी सावरकर जी को, 2 बार उम्र कैद हुई थी उनको 🙏🙏 नमन है उनको, इतना बता दे अम्बेडकर ने क्या किया 😂 आजादी के लिए किसी भी आंदोलन तथा, सत्याग्रह में नही दिखा","Kalapani ki saza hui thi Savarkar ji ko, 2 baar umar kaad hui thi unko 🙏🙏 namnam hai unko, itna bata do Ambedkar ne kya kiya 😂 azaadi ke liye kisi bhi andolan ya satyagrah mein nahi dikha",train_error,obfuscation,0.9352,0,0.85,0.9676,hard_aug
synth-train-3094-paraphrase,train,0,Chupke chupa lo bra ke kadam ko,ब्रा की कदम को छुपा लो,Bra ke kadam ko chupa lo,train_quarantine,paraphrase,0.8825,0,0.85,0.038,hard_aug
synth-val-4776-mix_english_heavy,train,1,"Hindu ya Muslim, Muslim ki bike chal rahi hai",हिंदू या मुसलमान । मुस्लिम का चलता हैं,"Hindu ya Muslim, Muslim ka chalta hai",val_error,mix_english_heavy,0.7867,1,0.8,0.24,hard_aug
synth-val-3711-paraphrase,train,0,"Sali youdna chahti thi, jo hua uski to achha hua.",Sali   उड़ना चाहते थी जो हुआ अच्छा ही हुआ,"Sali udna chahati thi, jo hua uski toh achha hua.",val_error,paraphrase,0.8545,0,0.8,0.9195,hard_aug
synth-val-5364-obfuscation,train,0,Jute se m@sjid band ho jaye wahi achha,जूतियां मस्जिद बंद हो जाए वही अच्छा,Jute se masjid band ho jaye wahi achha,val_error,obfuscation,0.9211,0,0.9,0.01,hard_aug
synth-train-1373-paraphrase,train,1,"😂😂 Corona ke saamne aaj pucha ""Tu sabko ghar aur sabki shadi mein to jata hai par chunav mein kyun nahi jata?"" to woh be-sharm kehta hai ke ""Main abhi 18 saal ka kahan hoon...?"" 😂😂😷😷🤦🏼‍♀️🤦🏼‍♀️ Funny joke by Vivek","😷😷😂😂 आज कोरोना को पूछा ""तू सबके घर में और सबकी शादी में जाता है पर तू चुनाव में क्यों नहीं जाता"" तो बेशर्म कहता है कि  ""मैं अभी अठारह साल का कहाँ हुआ हूं...?""  😂😂😷😷🤦🏼‍♀️🤦🏼‍♀️  Funny jokes Vivek","😂😂 Aaj Corona ko pucha ""Tu sabke ghar aur sabki shadi mein jaata hai par tu chunav mein kyun nahi jaata?"" to woh be-sharm kehta hai ke ""Main abhi 18 saal ka kahan hua hoon...?"" 😂😂😷😷🤦🏼‍♀️🤦🏼‍♀️ Funny jokes Vivek",train_error,paraphrase,0.9085,1,0.95,0.3854,hard_aug
synth-train-972-obfuscation,train,0,Itta jh@t bhi kahi chalta kya......hmare dil pr kya beet rh rhi hogi y ch*mre baat sunke......😥,इत्ता झूट भी कही चलता क्या......हमारे दिल पर क्या बीत रही होगी ये तुम्हारी बाते सुनकर......😥,Itta jhoot bhi kahi chalta kya......hamare dil par kya beet rahi hogi ye tumhare baate sunker......😥,train_error,obfuscation,0.8456,0,0.9,0.5307,hard_aug
synth-train-13776-obfuscation,train,0,Kuch bhi ho lekin nikah mein halaala zarur chh@pa hota hai. Punjabi mein bolte to nikah di beech halaala chh@pi hundi si 😜😜😜😜😂,कुछ भी हो लेकिन निकाह में हलाला जरुर छिपा होता है। पंजाबी में बोले तो निकाह दे बिच हलाला छुपी हुंदी सी😜😜😜😜😂,Kuch bhi ho lekin nikah mein halaala zarur chhupa hota hai. Punjabi mein bolte to nikah di beech halaala chhupi hundi si 😜😜😜😜😂,train_quarantine,obfuscation,0.9485,0,0.85,0.0319,hard_aug
synth-train-19260-mix_hindi_heavy,train,1,"Ghamand kisi ka nahi raha, toote se pehle, gullak ko bhi yehi laga tha ki sare paise uske he. 😏😏","घमंड किसी का नहीं रहा, टूटने से पहले, गुल्लक को भी यही लगता था की सरे पैसे उसके हे।😏😏","Ghamand kisi ka bhi nahi raha, toote se pehle, gullak ko bhi yehi laga tha ki sare paise uske he. 😏😏",train_error,mix_hindi_heavy,0.9757,1,0.9,0.3253,hard_aug
