row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts
train-7932,train,1,Superstar 👌👌💗💗💠💠 bahut sundar 💐💐💐💐💐💐💐💐💐💐💐💐🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,सुपरस्टार 👌👌💗💗💠💠 बहुत सुंदर 💐💐💐💐💐💐💐💐💐💐💐💐🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,0.0043,0.0042,0.0001,1
train-341,train,1,"Tum sab yaar har cheez chhod do lekin ummeed karna aur muskurana kabhi mat chhodo, isse jindagi ka jeene ka sahaara milta hai",तुम सब यार हर चीज छोड़ दिया करो लेकिन उम्मीद करना और मुस्कुराना कभी मत छोड़ा करो  इससे जिंदगी का जीने का सहारा मिलता है,0.0045,0.87,-0.8655,1
train-12682,train,1,"Ghoda ghas se dosti karega to khaega kya, bewari mein pehle Vishwamitra tha ab Harishchandra ban gaye",घोड़ा घास से दोस्ती करेगा तो खाएगा क्या बेवड़ी में पहले विश्वामित्री था अब हरिश्चंद्र बन गए,0.0057,0.9974,-0.9918,1
train-11311,train,0,Isko kisi bhi tarah se bhosdii ko,इसको कोई भी लो तरीके से भोंसड़ी को,0.9993,0.9992,0.0,1
train-18946,train,1,*Aaj ka gyaan* Bakwas karte hue toh man halka ho jata hai... aur sunne wale ka sir barashe...!! Isko science mei energy transfer kehte hain...!! 😂😜😜😜😜😜😜,*आज का ज्ञान*  बकवास करने से मन हल्का हो जाता है .... और सुनने वाले का सर भारी .....!!  इसे विज्ञान में ऊर्जा स्थान्तरण कहते  है...!!  😂😜😜😜😜😜😜,0.0135,0.0155,-0.002,1
train-10112,train,1,"Kya baat hai Pande ji, Shukla ji ko bahut pata hai 😍😍❤️❤️",क्या बात है पांडे जी। शुक्ला जी को बहुत पसन्द आया 😍😍❤️❤️,0.0044,0.0082,-0.0038,1
train-2561,train,0,"Pyar ke naam par tumne mere saath kya kiya, apne lips se mere lips chati, gale se mila aur itna kuch karne ke baad bhi tumne mere ko dhokha diya, meri ID block ki. Mera time barbaad ki 3 saal pyar ke naam par dhokha ki ho aur kahati ho main tumhara kidar nahi karta. 2 mahine se jane kitno se madad mangi humne ki, koi to tumko samajh sakta hai par tum kisi ki nahi samjhi 😭😭😭😭💔 Mere saath itna kuch karne ke baad bhi mere ko chhod diya, (ab block kardo to mere ko pata hai) par yaad rakho na ####h₹₹ madam samay ke saath gurur bhi dhal jata hai aur","प्यार के नाम पर तुमने मेरे साथ kis kiya apne lip se mera lip chati  गले से मिली और इतना कुछ करने के बावजूद भी तुमने मुझे धोखा दिया मेरी id ब्लॉक की  ।  मेरा टाइम बर्बाद की 3 साल प्यार के नाम पर धोखा की हो और कहती हो मैं तुम्हारी कदर नही करता । 2 महीने से जाने कितनों से मदद मांगी हमने की कोई तो तुमको समझा सकता है पर तुम किसी की नही समझी  😭😭😭😭💔 मेरे साथ इतना कुछ करने के बाद भी मुझे छोड़ दिया ,(अब ब्लॉक कर दोगी मुझे पता है)  पर याद रखना ने####ह₹₹ मैडम समय के साथ गुरुर भी ढल जाता है  और",0.0129,0.0154,-0.0025,1
train-4328,train,0,"Sahi bol rahi ho madam, ab kuch kutte tumhari is baat ka bhi virrodh karenge",सही बोल रही हो मैडम अब कुछ कुत्ते तुम्हारी इस बात का भी विरोध करेंगे,0.9988,0.9762,0.0225,3
train-3809,train,1,"Good noon, hamesha khush reho beta, bahut sundar gana hai 😭🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",",🙏गुड नून🙏हमेशा खूश रहो बेटी 🙏🙏🙏🙏🙏🙏बहुत सुनदर गीत 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",0.005,0.005,-0.0,1
train-18937,train,1,Bahut bada hota hai ladki ka heart,बहुत बड़ा होता है लड़की का दिल,0.0051,0.0048,0.0002,1
train-5648,train,1,Mard anda aur doodh,मर्द अंडा और दूध,0.0108,0.9832,-0.9725,1
train-4426,train,1,"Zindagi jhanda thi, phir SC pr aake aur v ho gayi 😂😂 🤔🤔 Delhi wale hai yeh 🙄 😂 Ho toh please jyada khush mat hona, sarkar ko koi bharosa nahi 😝😝😝",🙄  ज़िन्दगी झण्ड थी  फिर sc pr आके और v होगयी 😂😂 🤔🤔  वैसे  दिल्ली वाले है यह🙄   😂 हो तो प्लीज 🤦 ज़्यादा खुश मत होना  सरकार को कोई भरोसा नही😝😝😝,0.0096,0.2254,-0.2158,1
train-7138,train,0,Tumhari chut chodna hai ready?,तुम्हारी चूत चोदना है रडी,0.9993,0.9992,0.0,1
train-4856,train,0,Aapka dil kamina hai kya..❤️❤️❤️❤️❤️❤️❤️,आपका दिल kamina  है क्या..❤️❤️❤️❤️❤️❤️❤️,0.9599,0.9705,-0.0106,1
train-4879,train,0,Ye video dekhne ke baad usse choden ka mana kar raha hai mujhe🔥,यह वीडियो देखने के बाद इसे चोदने का मन करता है मुझे🔥,0.9992,0.9992,0.0001,1
train-9305,train,1,Ab shaadi kar lo,अब शादी कर लौ,0.006,0.999,-0.9929,1
train-19237,train,1,"Nasib banke koi jindagi me aata hai, fir khwaab banke aankhon me samajata hai, yakin dilaata hai ki vo hamara hi hai, fir na jane kyun waqt ke saath badal jata hai. Na jane vo kaun tera habib hoga, teri baahon me jiske nasib hoga, koi tumko chahe ye koi badi baat nahi, lekin tum jiskko chahe vo khush nasib hoga... Be happy & parents ki kripa ho jii","नसीब बनकर कोई जिंदगी में आता है, फिर ख्वाब बनकर आँखों में समा जाता है, यकीन दिलाता है कि वो हमारा ही है, फिर न जाने क्यूँ वक़्त के साथ बदल जाता है। ना जाने वो कौन तेरा हबीब होगा, तेरे हाथों में जिसका नसीब होगा, कोई तुम्हें चाहे ये कोई बड़ी बात नहीं, लेकिन तुम जिसको चाहो वो खुश नसीब होगा..                  Be happy & have a blessing of parents jii",0.0048,0.0172,-0.0124,1
train-1530,train,1,"Bas tabhi maine samajh liya, kitni prakar ke hotey hai..! 🙂","बास्तबिक ' मुझे समझ में आया, लेगा कितनि प्रकार का होतें है..! 🙂",0.0086,0.0147,-0.0062,1
train-3082,train,0,"Bahut be-dard insaan hai bhai, gareeb bacche ko ek aam nahi de sake shaitan hai",बहुत बेदर्द इंसान हैं भाई गरीब बच्चे को एक आम नहीं देसका शैतान है,0.9841,0.9751,0.009,1
train-480,train,0,Hum chodna chahte hai to socha,हम चोदना चाहते है तो सोचा,0.9992,0.9987,0.0004,1
train-8644,train,1,"Ek khel ratna usko bhi do, bohot ache se khelati hai woh dil se..!! 💔💔💔💔","एक खेल रत्न उसको भी दे दो, बड़ा अच्छा खेलती है वो दिल से..!! 💔💔💔💔",0.0093,0.0529,-0.0436,1
train-18153,train,0,Kuttiya lagti hai re kuttiya,कुत्तिया लगती है रे कुत्तिया,0.9992,0.999,0.0002,1
train-3251,train,0,"Adnan Khan, galt fahmi me mat rehna, ab 1947 ka Hindu nahi hai, 2021 ka Hindu hai. Tumhari kauom ko trishtrikarana karne wale ab ICU me hai. Jis toottee chor, dheredi naak wale Akhilesh Yadav ke dam par giddar bhbhaki de raha hai, woh satta ke liye apne baap Mulayam Singh Yadav ke saath bhi vishwasghat kar sakta hai. Phir tumhari kauom kon se khet ki mulli hai, kitne abba banayega? Pehla tumhara abbu vamswad ki Congress thi, bad me Samajwadi, Bajrang Dal, deshdrohi waampanthi ban gaye, ab naya abbu OBESI hai. Apni aukat me rehna.","अदनान खान ,  गलतफहमी में मत रहना ,  अब 1947 का हिंदू नहीं है ,  2021 का हिंदू है ,  तुम्हारी कौम का तृष्ट्रीकरण करने वाले अब I C U में है  ,  जिस टूटटी चोर , ढेडी़ नाक वाले अखिलेश यादव के दम पर गीदड़ भभकी दे रहे हो , वह.सत्ता के लिये अपने बाप मुलायम सिंह यादव के साथ विश्वासघात कर सकता है ,  फिर तुम्हारी कौम कौन से खेत की मुल्ली है ,  कितने अब्बा बनाओगे ,  पहला तुम्हारा अब्बू वंशवाद की काग्रेंस थी ,  बाद में सपा , बसपा ,देशद्रोही वामपंथी बन गये ,  अब नया अब्बा ओबैसी है अपनी औकात में रहो",0.999,0.9651,0.034,1
train-9129,train,1,"Maine bhi boycott kar diya hai. Aur logon ko inspire karta raha hai. Inka boycott karna padega. Jai Jai Shree Ram, Har Har Mahadev",मैने भी बहिष्कार कर दिया है। और लोगो को प्रेरित करता रहता हूं। इनका बहिष्कार करने के लिए  जय जय श्री राम हर हर महादेव,0.0046,0.0082,-0.0036,1
train-4682,train,0,"Pichle 7 saal se vo daadi ke saath saath petrol, diesel ke dam bhi badhaye hue hain, aur hamari izzat ko nilam karne ke liye bin bulaye America aur Pakistan bhi chale jate hain, corona mahamari se bachane ke liye lockdown bhi lagwaye hue hain aur saath me apna election bhi karwaye hue hain, mandir ke trust ki jamin ka dam 10 minute me 2 se 18 crore badhane me bhi samarthe hai, Bharatiya seema ke Ladakh aur Arunachal Pradesh me China ko gao ke gao bhi banwane de rhe hain, aur desh ko kardar bhi. Iske baad bhi tumhe kuch samajh na aaye to question in se na karo, dimaag me gobhar bhare andhbhakto se karo! 😆😆😆😆😆😆😆😆😆😆😆😆","पिछले 7 सार से वो  दाढ़ी के साथ साथ पेट्रोल, डिजल के दाम भी बढा रहे हैं, और हमारी ईज्जत को निलाम करने के लिए  बिन बुलाए अमेरिका और पाकिस्तान भी चले जाते हैं, कोरोना महामारी से बचाने के लिए  लोकडाउन भी लगवा रहे हैं और साथ में  अपना ईलेक्शन भी करवा रहे हैं,  मंदिर के ट्रस्ट की जमीन का दाम 10 मिनीट में  2 से 18 करोड बढवा भी सकते हैं,  भारतीय सीमा के लद्दाख और अरुणाचल प्रदेश में चीन को गाँव के गाँव भी बनवाने दे रहे हैं,  और देश को कर्जदार भी इसके बाद भी तुम्हे कुछ समझ न आए  तो प्रश्न इनसे नही,  दिमाग में गोबर भरे अंधभक्तो से करे!..  😆😆😆😆😆😆😆😆😆😆😆😆",0.0733,0.9758,-0.9025,1
train-15064,train,1,Berry berry nice meme ❤💞❤💗💝💗❤💘❤🧡💛💚❤,बेरी बेरी नाईस मेम ❤💞❤💗💝💗❤💘❤🧡💛💚❤,0.0043,0.0043,0.0,1
train-19693,train,1,Mohabbat chhod ke har ek jurm kar lena warna tum bhi musafir ban jao ge tanha raaton ke,मोहब्बत छोड़ कर हर एक जुर्म कर लेना वरना तुम भी मुसाफिर बन जाओगे तनहा रातों के,0.0058,0.0199,-0.0141,1
train-13205,train,1,Matra number P call kyun nahi kar rahi,मात्र नंबर प कॉल क्यों नहीं कर रही,0.0054,0.0091,-0.0036,1
train-7734,train,0,"Top ke andhere mein arrow nahi chhodte... dusman kitni bhi door ho, bone todhe bin chhodte nahi",🔝👹🤙🏻 अंधेरे में 🏹तीर नहीं छोड़ते🤺 …………दुश्मन कितनी भी 🔝दूर हो हड्डी💥 तोड़े बिना🤺 नहीं छोड़ते🔥🚩,0.9944,0.9744,0.02,1
train-3963,train,1,"Zada utha raha tha, pata nahi tha ki chaddi pehna hai ya nahi, aaj lower khiska gaya hai. Badnam ho gaya, kya kya banaya tha kuch aur nikla kuch aur 😂😂😂😂😂😂😂😂",जायदा उछाल रहा था पता नहीं था की चड्डी पहनना भूल गया है आज लोअर खिसक गया है बदनाम हो गया क्या क्या बना दिया था कुछ और निकला कुछ और 😂😂😂😂😂😂😂😂,0.9729,0.9714,0.0015,1
train-4800,train,1,"Hamesha khush rehna beti, bahut cute song, acchi video",🙏🙏हमेशा खुश रहो बेटी🙏🙏🙏🙏🙏🙏🙏बहुत सुंदर गीत 🙏🙏🙏🙏🙏🙏🙏🙏अच्छी वीडियो🙏🙏🙏🙏🙏🙏,0.0044,0.0197,-0.0153,1
train-17186,train,0,Ma chod Pakistan walo ki,मां चोद पाकिस्तान वालों की,0.9993,0.9992,0.0001,1
train-10542,train,1,"Sab Sikh lo, sab mar jaate hain iska naam.",सब सिख लो,0.0068,0.0099,-0.0031,1
train-3937,train,1,"Aap bahut achhe dikhte ho, bahut achchi smile kardo yaar, bahut achchi videos banao, salaam walekum Nasrullah Khan ka",बहुत अच्छे दिख रहे हैं आप बहुत अच्छी मुस्कुरा दे यार बहुत अच्छी वीडियो बनाते हैं सलाम वालेकुम नसरुल्लाह खान का,0.0046,0.057,-0.0524,1
train-5888,train,0,"Beta, bas akele nahi mil jana, kisi aur ke saath bhi pata hai kya?",बेटा बस अकेले नहीं मिल जाना,0.0065,0.0155,-0.0089,1
train-8668,train,0,Chut degi kya,चुत देगी किया,0.9992,0.9758,0.0234,1
train-15285,train,0,"Chand bhi kamal ka hai, kuch din pele dikha to laakhon bakron ki jaan le li aur... aaj dikhega to laakhon bakron ki umar badha jayega!",चाँद भी कमाल का है कुछ दिन पहले दिखा तो लाखो बकरों की जान ले ली और.. . . आज दिखेगा तो.. लाखो बकरों की उम्र बढ़ा जायेगा!,0.9914,0.966,0.0255,1
train-8047,train,1,Bahut sundar presentation hai ❤️❤️❤️👍,बहुत सुन्दर प्रस्तुति है ❤️❤️❤️👍,0.0045,0.0057,-0.0012,1
train-9494,train,0,"Kamal ki neta hai, kahin bhi hinsa hoti hai tabhi apne aawas se nikalti hai satta ki roti se kheen.. Had hai inki gandi rajnitika, isliye ye party ant ke kagar pe hai...",कमाल की नेता है ये कहीं भी हिंसा होती है tabhi ये अपने आवास से निकलती है सत्ता की रोटी sekne.. Had ha इनकी गंदी राजनीति का इसलिए ये पार्टी अंत के kagar पे है...,0.994,0.9761,0.018,1
train-18332,train,1,"Very very very beautiful video, so sweet 🤲🌷👍",वेरी वेरी वेरी ब्यूटीफुल वीडियो सो स्वीट🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🙏🏾🙏🏾🙏🏾🌱🌱🌱🌳🌲🌲🌲🌴🌴🌿☘🍀🍀☘🌴🌱🌱🌳🌲🌲🌿☘🍀☘🌿🌿🌲🌲🌳🌱,0.0045,0.0046,-0.0001,1
train-11208,train,0,"Bhosdi ke mad***, kya re tu video banaraha hai",भोसड़ी के म****** क्या रे तू वीडियो बना रहा है,0.9993,0.9989,0.0003,1
train-18822,train,1,Har kee jalne ke kuch kaaran hota hai lekin insaan toh kisi bhi kaaran ke bina ek dusre se jalta hai.,हर किसी के जलने का कुछ कारण होता है लेकिन इंसान तो बिना किसी कारण के एक दूसरे से जलते हैं।🤔,0.0173,0.0142,0.0031,1
train-7885,train,0,"Kutta, tum religious feelings ko toh tamasha ho raha hai",धार्मिक भावनाओं को आहत पहुंचा रहा है कुत्ते,0.9977,0.9877,0.01,1
train-7299,train,1,Puri dali kali hai,पुरि दाल काली है,0.0131,0.9744,-0.9612,1
train-5431,train,1,"Bhagwan jo di banaye rakhe,","भगवान जोडी बणाये राखै,",0.0047,0.0258,-0.0211,1
train-13572,train,1,92 aatma Ma Shanti aapne Jay Ma Kholan Ma Chausath Jogini Devi karod devi devtaa Dharati Mata Akash mere pita tumhi meri Ma ho tum hi pita ho se badkar koi nahi hai fasivad hai sadha rahega Ma meri Ma Dharati Mata Jay Ma Kali Pawagadh wali kalyan karo,92 आत्मा मां शांति आपे जय मां खोडल मां चौसठ जोगणी देवी करोड़ देवी देवता धरती माता आकाश मेरे पिता तुम्हीं मेरी मां हो तुम ही पिता हो से बढ़कर कोई नहीं है फासीवाद है सदा रहेगा मां मेरी मां धरती माता जय मां काली पावागढ़ वाली कल्याण करो,0.0047,0.981,-0.9763,1
train-151,train,0,"Tu bhi janti ho isko, fir bhi tum ladki hoke dusri ladki ko kuchad mein daal rahi ho",तुम भी जानती हो इसे फिर भी तुम लेडी होकर दुसरी लेडी को कीचड़ में फेंक ती हो,0.9985,0.9767,0.0219,3
train-5419,train,0,Mc ham bhi gaon ke hai mc,Mc हम भी गाँव के है mc,0.9935,0.9919,0.0016,1
train-3572,train,0,Asa Ram ka chola bhi pehna leya 🤷🤷🤷,आसा राम का चोला भी पहन लिया है🤷🤷🤷,0.9675,0.9975,-0.0299,1
train-1466,train,1,Gandhi ke hetyare bahut nautanki wala hai,गांधी के हत्यारे बहुत नौटंकीबाज है,0.0308,0.0128,0.018,1
train-1333,train,0,Bahar baitha hai kyoki uske saath bغل me inke pet ki kutte baitha hai!! 😊😁😃😬,बाहर बैठा है क्योकि उसके साथ बगल में उनके पालतू कुत्ता बैठा है!!😊😁😃😬,0.9733,0.8942,0.0791,1
train-18365,train,1,"Main aapke saath banaane ke liye soch raha lekin pahle ek video bana dijiye, aapko bura na lagaye 🙏",मैं आपके साथ बनाने के लिए सोच रहा हूं लेकिन पहले आप एक वीडियो बना दीजिए आपको बुरा ना लगे तो 🙏🙏🙏🙏🙏,0.0067,0.9938,-0.9871,1
train-3358,train,0,Punjab ke un kuttay ko kya samajhaye ki jo tum apna bhai kehte ho unhi na terrorism ki saamansi kar ke sainik mara rahe hain,पंजाब के उन कुत्तों को कौन समझाए कि जिन्हें तुम अपना भाई कह रहे वहीं आंतकवाद का समर्थन कर सैनिकों को मार रहे हैं,0.9991,0.9807,0.0183,1
train-1233,train,1,Toh bade ka thikanan nahi khaaye ko bade-bade chowk se marte hai,तो बड़े का ठिकाना नहीं खाए को बड़े-बड़े चौक से मारती है,0.0112,0.9776,-0.9664,1
train-3448,train,1,Kyun padhe ho chakkar mein 😝😝😝 koi nahi hai takkar mein 🙈🙈🙈 SATY STRONG 💯💯,क्यों पड़े हो चक्कर में 😝😝😝 कोई नहीं है टक्कर में 🙈🙈🙈 SATY STRONG 💯💯,0.009,0.0056,0.0034,1
train-16536,train,1,"Mohbbaat itni andhi hoti hai ki agar premika ki naak bhi bah rahi ho, to bhi premi ko lagta hai nathun mein hi hira chamak raha hai","मोहब्बत इतनी अंधी होती है कि अगर प्रेमिका की नाक भी बह रही हो,तो भी प्रेमी को लगता है नथुनी में हीरा चमक रहा है",0.0178,0.0248,-0.007,1
train-2273,train,1,"Arj kiya hai gutkhe ki pichkari, beedi ka dhua, kya meri shayari ne aapke dil ko chhua 😂",अर्ज़ किया है गुटखे की पिचकारी बीड़ी का धुंआ क्या मेरी शायरी ने आपके दिल को छुआ 😂,0.0078,0.8259,-0.8181,1
train-998,train,1,Yaar samajh me nahi aata ki log d p churaane me kya milta hai🤣🤣🤣,यार समझ में नही आती हैं की लोगो d p चुराने मैं क्या मिलता है🤣🤣🤣,0.0102,0.0328,-0.0226,1
train-11446,train,0,Salo kis ke aage sar jhukate ho jo Muhammad ne apni beti ko bhi nahi chhodna chahata tha,सालो किस के आगे सर झुका रहे हो जिस मुहम्मद ने अपनी बेटी को भी नहीं छोड़ा,0.9856,0.9962,-0.0105,1
train-7509,train,0,M****** Shivanee Bhopalsdi wali,म****** शिवानी भोंसड़ी वाली,0.9993,0.9993,0.0,1
train-18670,train,1,"Ji kare, aapko dekhta rahuunga",जी करे देखता रहूं आपको,0.0052,0.008,-0.0027,1
train-5106,train,1,"Maine tera ishq ka fasana dil me save rakha hai, aankhon se padh liya karo, kya zaroori hai batana... 😥😰😕😐😳😞🌹🌷","🌹🌹😥😰😕😐😳😞🌹🌷 महफूज रखती हूँ दिल में, तेरे इश्क का फसाना, आँखों से पढ लिया करो, क्या जरूरी है बताना..  🌺🥀🌮🧀🍹😀🌷☘🌞🌺🥀",0.0045,0.0097,-0.0052,1
train-15855,train,1,Bahut hi hai👍 ❤❤,बहुत ही है👍 ❤❤,0.0048,0.0047,0.0001,1
train-4564,train,1,"Ek maa-baap ko marthu se itna nafrat nahi hoti jitna is baat se fear hota hai ki agar humein kuch ho gaya to meri beti-son ke kya hoga,,✍️ 😭😭😭","एक माता-पिता मृत्यु से नहीं डरते   जितना इस बात से डरते हैं कि  अगर हमें कुछ हुआ तो  मेरे बच्चों का क्या होगा,,✍️       😭😭😭",0.0115,0.0086,0.0029,1
train-8429,train,1,Ati sundar ati sundar 🙏🙏👌👌,अति सुंदर अति सुंदर🙏🙏👌👌,0.0046,0.0207,-0.016,1
train-11629,train,1,Izzat to sab ke sab karni chahiye ji,इज्जत तो साब की करनी चाहिए जी,0.0075,0.0051,0.0024,1
train-16843,train,1,Mere bhabi video dekh liya karo jee,मेरे बीबी वीडियो देख लिया करो जी,0.0063,0.0893,-0.083,1
train-3467,train,0,"Tujhe sharmanak nahi aati is tarah bejuaban ke saath karte hue, nakhla",बेजुबान के साथ ऐसा करते हुए तुझे शर्म नही आती नालायक,0.9987,0.9979,0.0008,1
train-6533,train,0,"Baba hai bhosdke, haraam ka khaao, bhikh mang mang kar to pet paalta hai, sale haraamkhore kutte jahil baat karne ki tamij nahi hai, kaise baat kare YouTube par sale jangali pati bana kisne diya, baba behan chod, nange door sale kutte sale mayawati ko duniya behan ji bolte hai, sale tuj par kapda hai, neend nange sale tera par to kafan bhi nahi aayega, behan chod, machchar sala",बाबा है भोसड़ी के हराम का खाओ भीख मांग मांग कर तो पेट पालता है साले हरामखोर कुत्ते जाहिल बात करने की तमीज नहीं है कैसे बात करी जाती है यूट्यूब पर साले जंगली पति बना किसने दिया बाबा बहन चोद नंगे डोर साला कुत्ता साले मायावती को दुनिया बहन जी बोलती है साले तुझ पर कपड़े हैं नींद नंगे साले तेरे पर तो कफन भी नहीं आएगा बहन चोद मच्छर साला,0.9993,0.9992,0.0,1
train-18436,train,0,Like milega par like ke liye kapde nahi utarna mast video,लाईक मिलेगे  पर लाईक के लिये कपडे नहीं उतारना   मस्त व्हिडिओ,0.9988,0.9974,0.0015,1
train-12907,train,1,Jay Ma Kaal,जय माँ काल,0.0052,0.0054,-0.0002,1
train-8072,train,0,Talechatto aur kya kar sakte ho bhosdike?,टेलचट्टो और कर भी क्या सकते हो,0.9977,0.9992,-0.0015,2
train-9836,train,1,Swag ka ek yug khatam sa ho gaya hai 🙏🌺,🙏🌺 मानो स्वर का आज एक युग  खत्म  सा हो गया  है  🌺🙏,0.0058,0.0091,-0.0033,1
train-18887,train,1,"Kya fariyad hai, kishe dashtan sunaaye, dil se lete hai jo chahe usse kaise bhool jaye, bhajan bataye.",फरियाद क्या करे किसे दास्तां सुनाए दिल से हम लेते जिसे चाहे उसे कैसे भूल जाए भजन बताएं,0.0051,0.0193,-0.0143,1
train-4052,train,0,"Suresh, Reena ke pita ka naam hai","सुरेश, रीना के पिता का नाम है",0.0097,0.0119,-0.0022,1
train-14468,train,1,"Aap yeh kapde silti ho ya gift me mile hai ya khud lai ho, bahut sundar hai",आप यह कपड़े सिलती हो या आप को गिफ्ट में मिले हैं या आप खुद लाए हो बहुत सुंदर हैं,0.0049,0.0106,-0.0056,1
train-19622,train,0,"Arey uncle ji, shame karo, apni poori jaisi ladki ke saath video banane wala hai? Tumhare ghar me ladkiya nahi hai kya? Apni umar ki ladki ke saath video bana lo to accha lagega. 😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠","अरे अंकल जी शर्म करो पोती जैसी लड़की के साथ वीडियो बना रहे हो,  आपके घर में लड़कियां नहीं है क्या अपनी उम्र वाली लड़कियों के साथ बनाओ तो अच्छा लगेगा, 😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠",0.9968,0.9634,0.0334,1
train-6598,train,1,Har kisi ko meri dress bhej do,हमारे धर के कपड़े भेज दु,0.0082,0.0115,-0.0032,1
train-11205,train,0,Andhbhakt-Andhbhakt hi chhodmain naam se khushiyan man raha hai social media par dusre ko badname karne ke liye,अंधभक्त-अंडभक्त ही छद्म नाम से खुशियां मना रहा है सोशल मीडिया पर दूसरे को बदनाम करने के लिए,0.9992,0.9988,0.0003,1
train-405,train,1,"Kya baat hai ji haan dost, aap meri ad ki taraf nahi a rahe ho ❣️❣️❣️❣️❣️❣️❣️",क्या बात है जी हां दोस्त आप  मेरी एडी पर नहीं आ रही है ❣️❣️❣️❣️❣️❣️❣️,0.0043,0.0044,-0.0,1
train-9882,train,0,"Ladkon ke itne bade bade doodh kab se ho gaye bhai, hadd ho gayi yaar 😂😂👌👌😘😘😂😂",लडकों के इतने बड़े बड़े दूध कब से होने लगे भाई हद होगी यार 😂😂👌👌😘😘😂😂,0.5807,0.9387,-0.358,1
train-2451,train,1,Superhit video ji mataji 👌👌💠🌹🌹💠💠🌹🌹💠💠🌹🌹💠💠🌹💫💫💫💫💫💫💫💫💫💫💫🌟🌟🌟🌟🌟🌟🌟🌟♥️♥️♥️♥️,सुपरहिट वीडियो जी माताजी 👌👌💠🌹🌹💠💠🌹🌹💠💠🌹🌹💠💠🌹💫💫💫💫💫💫💫💫💫💫💫🌟🌟🌟🌟🌟🌟🌟🌟♥️♥️♥️♥️,0.0043,0.0043,0.0,1
train-1579,train,1,Ye machli Rapti nadi mein uska Siddharth Nagar ke paas Chitra paar nadi mein dekhi jaa chuki hai,ये मछली राप्ती नदी में उसका सिद्धार्थ नगर के पास chitra पार नदी में देखी जा चुकी है,0.006,0.975,-0.969,1
train-14098,train,1,"Hum na hotey to gazal koun karta, tere is cheheray ko kamal koun karta, ye to mohabbat ka asar hai warna pattaar ki diwar ko tajmahal koun karta","हम ना होते तो गज़ल कौन कहता, तेरे इस चेहरे को कमल कौन कहता, ये तो मोहब्बत का असर है वरना पत्थर की दीवार को ताजमहल कौन कहता",0.0047,0.0215,-0.0167,1
train-17099,train,0,Teri ma ka madarchod 😜😜😜,तेरी माँ का 😜😜😜,0.9632,0.9993,-0.0361,2
train-9116,train,1,"Pyar, paisa, aur papa mein aap kisko choose karenge",प्यार पैसा और पापा में आप किसे चुनोगे,0.0132,0.0162,-0.0029,1
train-4812,train,1,"Isme kuch nahi bharayega kyunki shahad se meetha kuch nahi hota, suraj se garm kuch nahi hota, badshah ko kuch nahi chahiye, faquir ke paas kuch nahi hota aur jo kuch nahi khaega woh mar jayega. This is right answer 👍👍",इसमें kuch nhi भरा जाएगा क्युकी  शहद से मीठा कुछ नहीं होता  सूरज से गर्म कुछ नहीं होता बादशाह को कुछ नहीं चाईए फकीर के पास कुछ नहीं होता और जो कुछ नहीं खाएगा वह मर जाएगा  This is right answer 👍👍,0.0099,0.9939,-0.984,1
train-16962,train,0,"Bhai sharmanak nahi hai, kya video daal raha hai be? Tumhe to video daalne me acha lag raha hai",भाई शर्म करो क्या वीडियो डाल रहे हो बीवी के अच्छा लग रहा है तुम्हें वीडियो डालते हो,0.9975,0.979,0.0184,2
train-1255,train,1,Jay Ma Bhadrakali 🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🌹🌹🙏🏻🌹🙏🏻🌹🙏🏻🌹🙏🏻🌹🙏🏻,जय मां भद्रकाली 🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🙏🏻🥀🌹🌹🙏🏻🌹🙏🏻🌹🙏🏻🌹🙏🏻🌹🙏🏻,0.0043,0.0044,-0.0001,1
train-2393,train,1,Bahut bahut thanks aapka 🙏😂,बहुत बहुत धन्यवाद आपका 🙏😂,0.0048,0.005,-0.0002,1
